x-idx,y-idx,value
0,0,3200
1,0,11174
2,0,12152
3,0,12919
4,0,14656
5,0,16065
6,0,15192
7,0,15577
8,0,15743
9,0,15895
10,0,15940
11,0,15265
0,1,2115
1,1,10661
2,1,11666
3,1,12578
4,1,13339
5,1,15897
6,1,15520
7,1,15991
8,1,16064
9,1,16346
10,1,16756
11,1,15917
0,2,1758
1,2,10474
2,2,11352
3,2,12190
4,2,13144
5,2,16107
6,2,15757
7,2,16010
8,2,16102
9,2,16312
10,2,15024
11,2,15073
0,3,3839
1,3,10957
2,3,11606
3,3,12611
4,3,12998
5,3,15938
6,3,15620
7,3,15456
8,3,15647
9,3,15596
10,3,14839
11,3,15020
0,4,4284
1,4,14266
2,4,15202
3,4,15571
4,4,15692
5,4,15736
6,4,14856
7,4,15291
8,4,15026
9,4,14556
10,4,14691
11,4,15207
0,5,4772
1,5,13730
2,5,15147
3,5,15401
4,5,15423
5,5,16033
6,5,16849
7,5,15186
8,5,15380
9,5,14859
10,5,14330
11,5,14989
0,6,4886
1,6,14617
2,6,15215
3,6,15593
4,6,15493
5,6,15902
6,6,17977
7,6,15419
8,6,15546
9,6,15298
10,6,14755
11,6,14968
0,7,7102
1,7,12671
2,7,13615
3,7,14839
4,7,14449
5,7,15878
6,7,17582
7,7,15947
8,7,15591
9,7,15505
10,7,15484
11,7,14975
0,8,9810
1,8,12354
2,8,13004
3,8,13790
4,8,13133
5,8,18652
6,8,14385
7,8,15597
8,8,15596
9,8,15635
10,8,15798
11,8,15025
0,9,10933
1,9,13431
2,9,13835
3,9,14539
4,9,14147
5,9,16234
6,9,16454
7,9,15371
8,9,15462
9,9,15414
10,9,15828
11,9,15300
0,10,5211
1,10,13734
2,10,14720
3,10,14877
4,10,14794
5,10,14434
6,10,14232
7,10,14273
8,10,14480
9,10,14720
10,10,15058
11,10,13850
0,11,5301
1,11,6242
2,11,11518
3,11,11542
4,11,11029
5,11,10502
6,11,10901
7,11,10738
8,11,11698
9,11,12564
10,11,13230
11,11,11491
