x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,0
7,1,0
8,1,0
9,1,0
10,1,0
11,1,0
0,2,0
1,2,0
2,2,0
3,2,0
4,2,0
5,2,0
6,2,0
7,2,0
8,2,0
9,2,0
10,2,0
11,2,0
0,3,0
1,3,0
2,3,0
3,3,0
4,3,0
5,3,3985
6,3,5518
7,3,3818
8,3,0
9,3,0
10,3,0
11,3,0
0,4,138
1,4,130
2,4,0
3,4,0
4,4,4886
5,4,10913
6,4,11418
7,4,8826
8,4,2683
9,4,0
10,4,0
11,4,0
0,5,778
1,5,1695
2,5,33
3,5,0
4,5,3165
5,5,12026
6,5,13750
7,5,12433
8,5,7163
9,5,94
10,5,0
11,5,0
0,6,2013
1,6,2671
2,6,226
3,6,0
4,6,1635
5,6,7307
6,6,6039
7,6,5039
8,6,2929
9,6,0
10,6,0
11,6,0
0,7,3820
1,7,5577
2,7,1350
3,7,0
4,7,0
5,7,0
6,7,1071
7,7,1946
8,7,1323
9,7,382
10,7,83
11,7,11
0,8,5026
1,8,6613
2,8,902
3,8,0
4,8,0
5,8,0
6,8,1
7,8,951
8,8,1575
9,8,1465
10,8,1052
11,8,790
0,9,5377
1,9,6985
2,9,3090
3,9,0
4,9,0
5,9,1523
6,9,7640
7,9,7206
8,9,3959
9,9,2592
10,9,1950
11,9,1328
0,10,4748
1,10,5818
2,10,613
3,10,0
4,10,0
5,10,5076
6,10,5802
7,10,4830
8,10,3376
9,10,2464
10,10,1691
11,10,1176
0,11,3515
1,11,4332
2,11,650
3,11,0
4,11,0
5,11,3566
6,11,5329
7,11,4571
8,11,2940
9,11,1556
10,11,943
11,11,246
