x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,0
7,1,0
8,1,0
9,1,0
10,1,0
11,1,0
0,2,0
1,2,0
2,2,0
3,2,0
4,2,0
5,2,0
6,2,0
7,2,5176
8,2,11009
9,2,10671
10,2,8520
11,2,4350
0,3,0
1,3,0
2,3,0
3,3,0
4,3,0
5,3,0
6,3,0
7,3,11408
8,3,18811
9,3,20460
10,3,17687
11,3,13741
0,4,0
1,4,0
2,4,0
3,4,0
4,4,0
5,4,0
6,4,69
7,4,17890
8,4,23974
9,4,24600
10,4,24154
11,4,23049
0,5,0
1,5,0
2,5,0
3,5,0
4,5,0
5,5,0
6,5,0
7,5,13240
8,5,23555
9,5,25775
10,5,24973
11,5,24646
0,6,0
1,6,0
2,6,0
3,6,0
4,6,0
5,6,391
6,6,0
7,6,7015
8,6,14549
9,6,16006
10,6,15110
11,6,14731
0,7,0
1,7,0
2,7,0
3,7,0
4,7,0
5,7,1515
6,7,1128
7,7,0
8,7,1961
9,7,7127
10,7,8302
11,7,6090
0,8,0
1,8,0
2,8,0
3,8,0
4,8,0
5,8,2490
6,8,3905
7,8,0
8,8,209
9,8,272
10,8,687
11,8,223
0,9,0
1,9,0
2,9,0
3,9,0
4,9,0
5,9,0
6,9,4235
7,9,4295
8,9,0
9,9,1102
10,9,0
11,9,0
0,10,0
1,10,0
2,10,0
3,10,0
4,10,0
5,10,0
6,10,1022
7,10,3508
8,10,1774
9,10,1
10,10,253
11,10,238
0,11,0
1,11,0
2,11,0
3,11,0
4,11,0
5,11,0
6,11,0
7,11,0
8,11,4
9,11,0
10,11,0
11,11,0
