x-idx,y-idx,value
0,0,0
1,0,0
2,0,828
3,0,2941
4,0,4761
5,0,5746
6,0,5429
7,0,0
8,0,0
9,0,18
10,0,3705
11,0,7672
0,1,0
1,1,0
2,1,78
3,1,1534
4,1,2623
5,1,7037
6,1,10644
7,1,1191
8,1,0
9,1,0
10,1,3310
11,1,9127
0,2,0
1,2,0
2,2,16
3,2,383
4,2,3719
5,2,11198
6,2,15939
7,2,8498
8,2,0
9,2,136
10,2,3618
11,2,9153
0,3,0
1,3,0
2,3,0
3,3,1513
4,3,7272
5,3,13113
6,3,22593
7,3,20356
8,3,11661
9,3,1509
10,3,3409
11,3,8017
0,4,0
1,4,0
2,4,0
3,4,7249
4,4,13134
5,4,18696
6,4,25579
7,4,23954
8,4,17720
9,4,7424
10,4,3478
11,4,4265
0,5,0
1,5,0
2,5,0
3,5,4692
4,5,15526
5,5,21038
6,5,27183
7,5,26191
8,5,22955
9,5,13734
10,5,3792
11,5,3496
0,6,0
1,6,0
2,6,0
3,6,3680
4,6,18293
5,6,25385
6,6,26687
7,6,25552
8,6,20977
9,6,11383
10,6,1773
11,6,1808
0,7,0
1,7,0
2,7,0
3,7,0
4,7,5431
5,7,18403
6,7,23371
7,7,23679
8,7,19107
9,7,8671
10,7,0
11,7,231
0,8,0
1,8,0
2,8,0
3,8,0
4,8,0
5,8,9125
6,8,15825
7,8,14782
8,8,6721
9,8,0
10,8,0
11,8,0
0,9,0
1,9,0
2,9,0
3,9,0
4,9,0
5,9,0
6,9,0
7,9,0
8,9,0
9,9,0
10,9,0
11,9,0
0,10,0
1,10,0
2,10,0
3,10,0
4,10,0
5,10,0
6,10,0
7,10,0
8,10,0
9,10,0
10,10,0
11,10,0
0,11,0
1,11,0
2,11,0
3,11,0
4,11,0
5,11,0
6,11,0
7,11,0
8,11,0
9,11,0
10,11,0
11,11,0
