x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,0
7,1,0
8,1,0
9,1,0
10,1,0
11,1,0
0,2,0
1,2,0
2,2,0
3,2,0
4,2,0
5,2,0
6,2,0
7,2,0
8,2,0
9,2,0
10,2,0
11,2,0
0,3,0
1,3,0
2,3,0
3,3,0
4,3,0
5,3,395
6,3,1955
7,3,648
8,3,0
9,3,0
10,3,0
11,3,0
0,4,-50
1,4,-38
2,4,0
3,4,0
4,4,1313
5,4,4796
6,4,4983
7,4,3267
8,4,171
9,4,0
10,4,0
11,4,0
0,5,241
1,5,464
2,5,-12
3,5,0
4,5,-128
5,5,6453
6,5,8840
7,5,6815
8,5,4524
9,5,-36
10,5,0
11,5,0
0,6,926
1,6,1463
2,6,-81
3,6,0
4,6,-543
5,6,4127
6,6,5301
7,6,5676
8,6,2089
9,6,0
10,6,0
11,6,0
0,7,3943
1,7,5422
2,7,499
3,7,0
4,7,0
5,7,0
6,7,1155
7,7,4040
8,7,3035
9,7,-16
10,7,-25
11,7,-3
0,8,4322
1,8,5558
2,8,461
3,8,0
4,8,0
5,8,12
6,8,5194
7,8,8204
8,8,4876
9,8,397
10,8,120
11,8,-59
0,9,4158
1,9,5167
2,9,3130
3,9,0
4,9,0
5,9,1825
6,9,5032
7,9,4714
8,9,2172
9,9,944
10,9,532
11,9,165
0,10,3708
1,10,4316
2,10,304
3,10,0
4,10,0
5,10,2418
6,10,3647
7,10,2561
8,10,1446
9,10,768
10,10,378
11,10,54
0,11,2353
1,11,3452
2,11,372
3,11,0
4,11,0
5,11,1530
6,11,2602
7,11,2273
8,11,1121
9,11,233
10,11,-94
11,11,-82
