x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,74
7,1,0
8,1,0
9,1,0
10,1,0
11,1,0
0,2,0
1,2,0
2,2,0
3,2,0
4,2,586
5,2,9099
6,2,11831
7,2,7042
8,2,356
9,2,0
10,2,0
11,2,0
0,3,0
1,3,0
2,3,0
3,3,0
4,3,9271
5,3,19353
6,3,21153
7,3,18786
8,3,10800
9,3,911
10,3,0
11,3,0
0,4,0
1,4,0
2,4,0
3,4,7642
4,4,19435
5,4,23994
6,4,24217
7,4,22164
8,4,15189
9,4,4096
10,4,0
11,4,0
0,5,124
1,5,95
2,5,0
3,5,3997
4,5,17082
5,5,22145
6,5,21798
7,5,20968
8,5,18362
9,5,9343
10,5,0
11,5,0
0,6,1169
1,6,452
2,6,0
3,6,0
4,6,12260
5,6,16511
6,6,17300
7,6,16926
8,6,12899
9,6,6178
10,6,338
11,6,206
0,7,2508
1,7,2545
2,7,0
3,7,0
4,7,5501
5,7,8908
6,7,10706
7,7,11011
8,7,8920
9,7,5561
10,7,1440
11,7,961
0,8,3356
1,8,2856
2,8,0
3,8,0
4,8,5223
5,8,5068
6,8,6222
7,8,5699
8,8,4615
9,8,3170
10,8,1680
11,8,1158
0,9,3698
1,9,3825
2,9,0
3,9,596
4,9,9885
5,9,11596
6,9,9142
7,9,6270
8,9,5054
9,9,4373
10,9,5653
11,9,852
0,10,3642
1,10,3216
2,10,0
3,10,2195
4,10,10958
5,10,11976
6,10,11713
7,10,9838
8,10,7080
9,10,6306
10,10,3740
11,10,0
0,11,3010
1,11,3168
2,11,0
3,11,0
4,11,8820
5,11,10909
6,11,11038
7,11,9201
8,11,6184
9,11,3094
10,11,112
11,11,0
