x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,33
11,0,0
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,0
7,1,438
8,1,1333
9,1,1980
10,1,2218
11,1,1779
0,2,0
1,2,0
2,2,0
3,2,0
4,2,0
5,2,0
6,2,1095
7,2,5336
8,2,5567
9,2,3992
10,2,3480
11,2,3185
0,3,0
1,3,0
2,3,0
3,3,0
4,3,0
5,3,30
6,3,1794
7,3,5544
8,3,9850
9,3,9218
10,3,7681
11,3,6777
0,4,0
1,4,0
2,4,0
3,4,0
4,4,0
5,4,1452
6,4,4067
7,4,5408
8,4,11142
9,4,13130
10,4,12606
11,4,11468
0,5,0
1,5,0
2,5,0
3,5,0
4,5,0
5,5,5388
6,5,7245
7,5,7159
8,5,6508
9,5,8143
10,5,11443
11,5,12156
0,6,0
1,6,0
2,6,0
3,6,388
4,6,10609
5,6,16555
6,6,17340
7,6,13718
8,6,7475
9,6,4228
10,6,2479
11,6,2243
0,7,0
1,7,0
2,7,0
3,7,5156
4,7,16152
5,7,22467
6,7,24002
7,7,22498
8,7,14444
9,7,2060
10,7,0
11,7,0
0,8,0
1,8,0
2,8,0
3,8,10803
4,8,19535
5,8,26056
6,8,26411
7,8,24548
8,8,16197
9,8,4521
10,8,0
11,8,0
0,9,0
1,9,0
2,9,0
3,9,5608
4,9,18072
5,9,25891
6,9,27401
7,9,26726
8,9,22719
9,9,12145
10,9,1739
11,9,2398
0,10,0
1,10,0
2,10,0
3,10,1834
4,10,18037
5,10,25519
6,10,26781
7,10,25466
8,10,19825
9,10,12518
10,10,5248
11,10,4034
0,11,0
1,11,0
2,11,0
3,11,0
4,11,7197
5,11,19011
6,11,23777
7,11,22781
8,11,17525
9,11,10113
10,11,2349
11,11,3260
