x-idx,y-idx,value
0,0,6888
1,0,8105
2,0,8326
3,0,8408
4,0,8584
5,0,8461
6,0,8397
7,0,8291
8,0,7712
9,0,7404
10,0,7239
11,0,6930
0,1,7302
1,1,8308
2,1,8779
3,1,8994
4,1,8952
5,1,8922
6,1,8971
7,1,8770
8,1,8050
9,1,7514
10,1,7262
11,1,7055
0,2,7249
1,2,8452
2,2,8902
3,2,8844
4,2,8859
5,2,8796
6,2,8792
7,2,8924
8,2,8134
9,2,7151
10,2,6762
11,2,6530
0,3,7234
1,3,8235
2,3,8551
3,3,8864
4,3,8210
5,3,8738
6,3,8720
7,3,8619
8,3,8259
9,3,8130
10,3,7537
11,3,7256
0,4,7103
1,4,8380
2,4,8579
3,4,8790
4,4,8724
5,4,8613
6,4,8507
7,4,8444
8,4,8346
9,4,8064
10,4,8120
11,4,8293
0,5,7031
1,5,8180
2,5,8678
3,5,8711
4,5,8662
5,5,8589
6,5,8613
7,5,7222
8,5,6623
9,5,6195
10,5,5764
11,5,6872
0,6,6843
1,6,8293
2,6,8576
3,6,8817
4,6,8775
5,6,8631
6,6,6606
7,6,5400
8,6,4388
9,6,3621
10,6,2994
11,6,3540
0,7,6944
1,7,8196
2,7,8715
3,7,8878
4,7,8151
5,7,8740
6,7,6934
7,7,5283
8,7,3626
9,7,2485
10,7,1670
11,7,1529
0,8,7188
1,8,8441
2,8,8764
3,8,8884
4,8,6825
5,8,8849
6,8,6904
7,8,5077
8,8,3497
9,8,2376
10,8,1446
11,8,1233
0,9,7089
1,9,8302
2,9,8729
3,9,8885
4,9,7696
5,9,8698
6,9,8355
7,9,6571
8,9,4842
9,9,3432
10,9,2512
11,9,1966
0,10,6210
1,10,7928
2,10,8317
3,10,8332
4,10,8296
5,10,8171
6,10,8264
7,10,6921
8,10,5504
9,10,4430
10,10,3564
11,10,3071
0,11,2943
1,11,6726
2,11,7263
3,11,7338
4,11,7273
5,11,7173
6,11,7188
7,11,7231
8,11,6730
9,11,5578
10,11,4810
11,11,4271
