x-idx,y-idx,value
0,0,2157
1,0,1903
2,0,663
3,0,269
4,0,0
5,0,0
6,0,0
7,0,926
8,0,464
9,0,113
10,0,0
11,0,0
0,1,2228
1,1,2514
2,1,1640
3,1,177
4,1,0
5,1,0
6,1,0
7,1,813
8,1,600
9,1,272
10,1,128
11,1,75
0,2,4122
1,2,4691
2,2,4004
3,2,1959
4,2,0
5,2,0
6,2,0
7,2,418
8,2,213
9,2,97
10,2,0
11,2,1
0,3,6046
1,3,7710
2,3,6842
3,3,6175
4,3,3806
5,3,636
6,3,0
7,3,0
8,3,0
9,3,0
10,3,0
11,3,0
0,4,7082
1,4,8843
2,4,8611
3,4,7933
4,4,6799
5,4,3873
6,4,0
7,4,0
8,4,0
9,4,0
10,4,0
11,4,0
0,5,6976
1,5,8757
2,5,9461
3,5,9373
4,5,8738
5,5,7048
6,5,3314
7,5,0
8,5,0
9,5,0
10,5,0
11,5,0
0,6,5187
1,6,8559
2,6,9092
3,6,9245
4,6,8605
5,6,6308
6,6,1783
7,6,0
8,6,0
9,6,0
10,6,0
11,6,0
0,7,2079
1,7,6040
2,7,7960
3,7,8550
4,7,6996
5,7,5525
6,7,1074
7,7,0
8,7,0
9,7,0
10,7,0
11,7,0
0,8,0
1,8,2811
2,8,5196
3,8,5862
4,8,3430
5,8,1053
6,8,0
7,8,0
8,8,0
9,8,0
10,8,0
11,8,0
0,9,0
1,9,0
2,9,0
3,9,493
4,9,0
5,9,0
6,9,0
7,9,0
8,9,0
9,9,0
10,9,0
11,9,0
0,10,0
1,10,0
2,10,0
3,10,0
4,10,0
5,10,0
6,10,0
7,10,0
8,10,0
9,10,0
10,10,0
11,10,0
0,11,0
1,11,0
2,11,0
3,11,0
4,11,0
5,11,0
6,11,0
7,11,0
8,11,0
9,11,0
10,11,0
11,11,0
