x-idx,y-idx,value
0,0,6830
1,0,8066
2,0,8264
3,0,8344
4,0,8527
5,0,8423
6,0,8315
7,0,8370
8,0,7959
9,0,7614
10,0,7382
11,0,7167
0,1,7240
1,1,8269
2,1,8711
3,1,8901
4,1,8871
5,1,8838
6,1,8879
7,1,8769
8,1,8265
9,1,7717
10,1,6840
11,1,7150
0,2,7174
1,2,8400
2,2,8820
3,2,8758
4,2,8756
5,2,8725
6,2,8720
7,2,8850
8,2,8154
9,2,6961
10,2,6858
11,2,6664
0,3,7161
1,3,8213
2,3,8512
3,3,8784
4,3,8136
5,3,8672
6,3,8649
7,3,8527
8,3,7217
9,3,6985
10,3,7428
11,3,7581
0,4,7046
1,4,8349
2,4,8524
3,4,8710
4,4,8361
5,4,7856
6,4,8440
7,4,8371
8,4,8256
9,4,7775
10,4,8100
11,4,8244
0,5,6945
1,5,8107
2,5,8617
3,5,8637
4,5,8600
5,5,7193
6,5,6974
7,5,7724
8,5,6940
9,5,6297
10,5,5777
11,5,6854
0,6,6733
1,6,8248
2,6,8501
3,6,8696
4,6,8683
5,6,8564
6,6,5254
7,6,5764
8,6,4849
9,6,4073
10,6,3272
11,6,3763
0,7,6843
1,7,8129
2,7,8627
3,7,8792
4,7,8055
5,7,8636
6,7,4847
7,7,5720
8,7,4210
9,7,2884
10,7,1897
11,7,1710
0,8,7089
1,8,8369
2,8,8661
3,8,8792
4,8,6707
5,8,4626
6,8,5949
7,8,5576
8,8,3962
9,8,2631
10,8,1645
11,8,1344
0,9,6960
1,9,8215
2,9,8604
3,9,8773
4,9,7585
5,9,8561
6,9,6786
7,9,7328
8,9,5366
9,9,3860
10,9,2814
11,9,2245
0,10,6019
1,10,7811
2,10,8207
3,10,8213
4,10,8160
5,10,8060
6,10,8137
7,10,7551
8,10,6515
9,10,4955
10,10,4067
11,10,3719
0,11,2844
1,11,6543
2,11,7118
3,11,7173
4,11,7122
5,11,6998
6,11,7002
7,11,7042
8,11,7040
9,11,6245
10,11,5897
11,11,5422
