x-idx,y-idx,value
0,0,0
1,0,79
2,0,456
3,0,1158
4,0,1674
5,0,1961
6,0,1819
7,0,0
8,0,0
9,0,149
10,0,1627
11,0,3230
0,1,0
1,1,0
2,1,192
3,1,624
4,1,930
5,1,2709
6,1,4154
7,1,381
8,1,0
9,1,11
10,1,1354
11,1,3691
0,2,0
1,2,0
2,2,44
3,2,73
4,2,1128
5,2,3697
6,2,5534
7,2,2399
8,2,0
9,2,0
10,2,975
11,2,3404
0,3,0
1,3,0
2,3,0
3,3,567
4,3,2363
5,3,4360
6,3,7960
7,3,6994
8,3,3447
9,3,83
10,3,632
11,3,2917
0,4,0
1,4,0
2,4,0
3,4,2469
4,4,4272
5,4,5907
6,4,8830
7,4,8215
8,4,6157
9,4,2155
10,4,1045
11,4,1383
0,5,0
1,5,0
2,5,0
3,5,1596
4,5,5397
5,5,6014
6,5,7725
7,5,8977
8,5,7917
9,5,4734
10,5,1173
11,5,1239
0,6,0
1,6,0
2,6,0
3,6,1104
4,6,6132
5,6,8718
6,6,5931
7,6,8808
8,6,7420
9,6,4076
10,6,593
11,6,671
0,7,0
1,7,0
2,7,0
3,7,0
4,7,1952
5,7,6430
6,7,4411
7,7,8245
8,7,6780
9,7,2878
10,7,47
11,7,153
0,8,0
1,8,0
2,8,5
3,8,0
4,8,0
5,8,96
6,8,2845
7,8,5174
8,8,2508
9,8,0
10,8,0
11,8,4
0,9,0
1,9,0
2,9,0
3,9,0
4,9,0
5,9,0
6,9,0
7,9,0
8,9,0
9,9,0
10,9,0
11,9,0
0,10,0
1,10,0
2,10,0
3,10,0
4,10,0
5,10,0
6,10,0
7,10,0
8,10,0
9,10,0
10,10,0
11,10,0
0,11,0
1,11,0
2,11,0
3,11,0
4,11,0
5,11,0
6,11,0
7,11,0
8,11,0
9,11,0
10,11,0
11,11,0
