x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,455
7,1,0
8,1,0
9,1,0
10,1,0
11,1,0
0,2,0
1,2,0
2,2,0
3,2,0
4,2,481
5,2,3279
6,2,4548
7,2,3013
8,2,347
9,2,0
10,2,0
11,2,0
0,3,0
1,3,0
2,3,0
3,3,69
4,3,3598
5,3,6915
6,3,7555
7,3,6614
8,3,3143
9,3,471
10,3,0
11,3,0
0,4,242
1,4,10
2,4,0
3,4,3299
4,4,6894
5,4,7775
6,4,8560
7,4,7737
8,4,5610
9,4,1531
10,4,0
11,4,0
0,5,548
1,5,625
2,5,0
3,5,1818
4,5,6487
5,5,6302
6,5,6000
7,5,7380
8,5,6590
9,5,3806
10,5,372
11,5,109
0,6,973
1,6,880
2,6,0
3,6,111
4,6,4518
5,6,5821
6,6,3674
7,6,6112
8,6,5002
9,6,2362
10,6,477
11,6,333
0,7,1372
1,7,1561
2,7,167
3,7,0
4,7,1883
5,7,3036
6,7,1636
7,7,3905
8,7,3389
9,7,1803
10,7,743
11,7,552
0,8,1548
1,8,1631
2,8,166
3,8,649
4,8,2035
5,8,1189
6,8,956
7,8,2020
8,8,1456
9,8,1480
10,8,858
11,8,656
0,9,1680
1,9,1757
2,9,417
3,9,1173
4,9,3977
5,9,4009
6,9,2953
7,9,2633
8,9,2757
9,9,2789
10,9,2178
11,9,648
0,10,1561
1,10,1511
2,10,0
3,10,1456
4,10,4007
5,10,4301
6,10,4429
7,10,4095
8,10,3466
9,10,3198
10,10,1990
11,10,289
0,11,1329
1,11,1417
2,11,61
3,11,0
4,11,3262
5,11,3996
6,11,4122
7,11,3837
8,11,3232
9,11,2314
10,11,791
11,11,0
