x-idx,y-idx,value
0,0,6869
1,0,8093
2,0,8324
3,0,8386
4,0,8574
5,0,8451
6,0,8383
7,0,8423
8,0,7761
9,0,7409
10,0,7224
11,0,6968
0,1,7299
1,1,8291
2,1,8731
3,1,8986
4,1,8937
5,1,8909
6,1,8958
7,1,8856
8,1,8087
9,1,7527
10,1,7256
11,1,7040
0,2,7247
1,2,8438
2,2,8854
3,2,8838
4,2,8855
5,2,8788
6,2,8784
7,2,8916
8,2,8138
9,2,7137
10,2,6757
11,2,6483
0,3,7229
1,3,8231
2,3,8540
3,3,8831
4,3,8165
5,3,8697
6,3,8690
7,3,8574
8,3,8259
9,3,8124
10,3,7622
11,3,7408
0,4,7100
1,4,8385
2,4,8565
3,4,8753
4,4,8708
5,4,8606
6,4,8490
7,4,8428
8,4,8342
9,4,8056
10,4,8116
11,4,8266
0,5,7034
1,5,8178
2,5,8673
3,5,8669
4,5,8641
5,5,8586
6,5,8615
7,5,7481
8,5,6617
9,5,6126
10,5,5673
11,5,6710
0,6,6848
1,6,8284
2,6,8556
3,6,8759
4,6,8724
5,6,8620
6,6,6776
7,6,5661
8,6,4580
9,6,3671
10,6,2825
11,6,3362
0,7,6945
1,7,8187
2,7,8665
3,7,8877
4,7,8140
5,7,8686
6,7,7175
7,7,5572
8,7,3785
9,7,2343
10,7,1534
11,7,1348
0,8,7190
1,8,8436
2,8,8761
3,8,8879
4,8,6814
5,8,8843
6,8,7227
7,8,5402
8,8,3527
9,8,2148
10,8,1323
11,8,1142
0,9,7062
1,9,8290
2,9,8658
3,9,8880
4,9,7689
5,9,8626
6,9,8554
7,9,6860
8,9,5109
9,9,3440
10,9,2364
11,9,1813
0,10,6202
1,10,7915
2,10,8287
3,10,8309
4,10,8251
5,10,8140
6,10,8222
7,10,7731
8,10,5963
9,10,4637
10,10,3667
11,10,3173
0,11,2924
1,11,6706
2,11,7233
3,11,7298
4,11,7272
5,11,7124
6,11,7163
7,11,7214
8,11,7387
9,11,5872
10,11,5304
11,11,4765
