x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,20
11,0,0
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,0
7,1,183
8,1,522
9,1,727
10,1,827
11,1,683
0,2,0
1,2,0
2,2,0
3,2,0
4,2,0
5,2,0
6,2,418
7,2,2162
8,2,1901
9,2,1319
10,2,1182
11,2,1083
0,3,0
1,3,0
2,3,0
3,3,0
4,3,0
5,3,28
6,3,683
7,3,2426
8,3,3507
9,3,3121
10,3,2682
11,3,2362
0,4,0
1,4,0
2,4,0
3,4,0
4,4,0
5,4,554
6,4,1422
7,4,1897
8,4,4218
9,4,4677
10,4,4311
11,4,4033
0,5,0
1,5,0
2,5,0
3,5,0
4,5,0
5,5,1924
6,5,2541
7,5,2513
8,5,2219
9,5,3485
10,5,4057
11,5,4391
0,6,0
1,6,0
2,6,0
3,6,113
4,6,3871
5,6,5886
6,6,6098
7,6,4853
8,6,2591
9,6,1408
10,6,904
11,6,933
0,7,0
1,7,0
2,7,0
3,7,1922
4,7,5725
5,7,7744
6,7,8150
7,7,7732
8,7,4876
9,7,547
10,7,0
11,7,0
0,8,0
1,8,0
2,8,0
3,8,3880
4,8,5546
5,8,8812
6,8,8887
7,8,8328
8,8,5655
9,8,1682
10,8,0
11,8,0
0,9,0
1,9,0
2,9,0
3,9,1983
4,9,5979
5,9,8838
6,9,9203
7,9,9043
8,9,7764
9,9,4109
10,9,634
11,9,1109
0,10,0
1,10,0
2,10,0
3,10,455
4,10,6099
5,10,8566
6,10,9058
7,10,8604
8,10,6882
9,10,4290
10,10,2178
11,10,1752
0,11,0
1,11,0
2,11,0
3,11,0
4,11,2270
5,11,6443
6,11,8072
7,11,7824
8,11,5948
9,11,3381
10,11,808
11,11,1412
