x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,0
7,1,0
8,1,0
9,1,0
10,1,0
11,1,0
0,2,0
1,2,0
2,2,0
3,2,0
4,2,0
5,2,0
6,2,0
7,2,0
8,2,0
9,2,0
10,2,0
11,2,0
0,3,0
1,3,0
2,3,0
3,3,0
4,3,0
5,3,1611
6,3,2104
7,3,1306
8,3,0
9,3,0
10,3,0
11,3,0
0,4,105
1,4,87
2,4,0
3,4,0
4,4,2010
5,4,4064
6,4,4072
7,4,3273
8,4,1051
9,4,0
10,4,0
11,4,0
0,5,359
1,5,720
2,5,31
3,5,0
4,5,1465
5,5,4399
6,5,4835
7,5,4042
8,5,2405
9,5,0
10,5,0
11,5,0
0,6,795
1,6,1468
2,6,163
3,6,0
4,6,286
5,6,2537
6,6,1854
7,6,1561
8,6,1098
9,6,0
10,6,0
11,6,0
0,7,1672
1,7,2218
2,7,517
3,7,0
4,7,0
5,7,0
6,7,327
7,7,538
8,7,350
9,7,115
10,7,56
11,7,11
0,8,1961
1,8,2568
2,8,486
3,8,0
4,8,0
5,8,0
6,8,0
7,8,316
8,8,386
9,8,481
10,8,423
11,8,371
0,9,2052
1,9,2589
2,9,1317
3,9,0
4,9,0
5,9,518
6,9,2732
7,9,2487
8,9,1383
9,9,821
10,9,721
11,9,496
0,10,1750
1,10,2112
2,10,345
3,10,0
4,10,0
5,10,1747
6,10,2033
7,10,1627
8,10,1138
9,10,832
10,10,638
11,10,511
0,11,1242
1,11,1605
2,11,288
3,11,0
4,11,0
5,11,1296
6,11,1874
7,11,1505
8,11,955
9,11,451
10,11,271
11,11,52
