x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,0
7,1,0
8,1,0
9,1,0
10,1,0
11,1,0
0,2,0
1,2,0
2,2,0
3,2,0
4,2,0
5,2,0
6,2,0
7,2,1768
8,2,3687
9,2,3415
10,2,2751
11,2,1363
0,3,0
1,3,0
2,3,0
3,3,0
4,3,0
5,3,0
6,3,0
7,3,3967
8,3,5469
9,3,6340
10,3,6070
11,3,4814
0,4,0
1,4,0
2,4,0
3,4,0
4,4,0
5,4,0
6,4,0
7,4,6135
8,4,8131
9,4,8048
10,4,8196
11,4,7905
0,5,0
1,5,0
2,5,0
3,5,0
4,5,0
5,5,0
6,5,0
7,5,4654
8,5,8055
9,5,8679
10,5,8332
11,5,8317
0,6,0
1,6,0
2,6,0
3,6,0
4,6,0
5,6,264
6,6,0
7,6,1924
8,6,4831
9,6,5327
10,6,4994
11,6,4897
0,7,0
1,7,0
2,7,0
3,7,0
4,7,0
5,7,788
6,7,9
7,7,0
8,7,631
9,7,2408
10,7,2672
11,7,2006
0,8,0
1,8,0
2,8,0
3,8,0
4,8,0
5,8,194
6,8,1442
7,8,0
8,8,176
9,8,171
10,8,325
11,8,115
0,9,0
1,9,0
2,9,0
3,9,0
4,9,0
5,9,0
6,9,1590
7,9,1873
8,9,0
9,9,323
10,9,161
11,9,166
0,10,0
1,10,0
2,10,0
3,10,0
4,10,0
5,10,0
6,10,332
7,10,1313
8,10,1045
9,10,6
10,10,82
11,10,128
0,11,0
1,11,0
2,11,0
3,11,0
4,11,0
5,11,0
6,11,0
7,11,0
8,11,0
9,11,0
10,11,0
11,11,0
