x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,3
8,0,73
9,0,172
10,0,228
11,0,190
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,166
7,1,415
8,1,739
9,1,946
10,1,463
11,1,916
0,2,0
1,2,0
2,2,0
3,2,0
4,2,0
5,2,163
6,2,844
7,2,2149
8,2,2105
9,2,1430
10,2,1410
11,2,1310
0,3,0
1,3,0
2,3,0
3,3,0
4,3,0
5,3,329
6,3,1016
7,3,2901
8,3,2930
9,3,3229
10,3,2908
11,3,2723
0,4,0
1,4,0
2,4,0
3,4,0
4,4,39
5,4,1071
6,4,1802
7,4,2249
8,4,4642
9,4,4715
10,4,4575
11,4,4349
0,5,0
1,5,0
2,5,0
3,5,0
4,5,619
5,5,2487
6,5,2907
7,5,3175
8,5,2622
9,5,3953
10,5,4375
11,5,4767
0,6,0
1,6,0
2,6,0
3,6,756
4,6,4441
5,6,6278
6,6,3385
7,6,5359
8,6,3300
9,6,1588
10,6,947
11,6,1401
0,7,0
1,7,0
2,7,0
3,7,2240
4,7,5865
5,7,8034
6,7,4693
7,7,7932
8,7,5209
9,7,873
10,7,0
11,7,0
0,8,0
1,8,0
2,8,0
3,8,4179
4,8,5715
5,8,4869
6,8,6411
7,8,8318
8,8,5847
9,8,2021
10,8,0
11,8,0
0,9,0
1,9,0
2,9,0
3,9,2168
4,9,6193
5,9,8959
6,9,7645
7,9,9160
8,9,7829
9,9,4212
10,9,858
11,9,1075
0,10,0
1,10,27
2,10,0
3,10,721
4,10,6319
5,10,8669
6,10,9209
7,10,8725
8,10,7092
9,10,4260
10,10,2396
11,10,1696
0,11,0
1,11,88
2,11,11
3,11,0
4,11,2497
5,11,6624
6,11,8295
7,11,8007
8,11,6153
9,11,3680
10,11,1124
11,11,1769
