x-idx,y-idx,value
0,0,0
1,0,0
2,0,21
3,0,712
4,0,1397
5,0,1719
6,0,1585
7,0,0
8,0,0
9,0,0
10,0,1389
11,0,3501
0,1,0
1,1,0
2,1,0
3,1,326
4,1,809
5,1,2415
6,1,3858
7,1,329
8,1,0
9,1,0
10,1,1014
11,1,4031
0,2,0
1,2,0
2,2,0
3,2,0
4,2,974
5,2,3538
6,2,5400
7,2,2017
8,2,0
9,2,0
10,2,1071
11,2,3459
0,3,0
1,3,0
2,3,0
3,3,366
4,3,2150
5,3,4154
6,3,7817
7,3,6868
8,3,3198
9,3,457
10,3,839
11,3,2990
0,4,0
1,4,0
2,4,0
3,4,2208
4,4,4097
5,4,5760
6,4,8705
7,4,8103
8,4,5976
9,4,1684
10,4,816
11,4,1132
0,5,0
1,5,0
2,5,0
3,5,1298
4,5,5196
5,5,6797
6,5,9213
7,5,8867
8,5,7751
9,5,4405
10,5,816
11,5,916
0,6,0
1,6,0
2,6,0
3,6,887
4,6,5881
5,6,8637
6,6,9021
7,6,8693
8,6,7273
9,6,3609
10,6,165
11,6,438
0,7,0
1,7,0
2,7,0
3,7,0
4,7,1763
5,7,6143
6,7,7907
7,7,8072
8,7,6554
9,7,2363
10,7,0
11,7,3
0,8,0
1,8,0
2,8,0
3,8,0
4,8,0
5,8,2639
6,8,5187
7,8,4902
8,8,2094
9,8,0
10,8,0
11,8,0
0,9,0
1,9,0
2,9,0
3,9,0
4,9,0
5,9,0
6,9,0
7,9,0
8,9,0
9,9,0
10,9,0
11,9,0
0,10,0
1,10,0
2,10,0
3,10,0
4,10,0
5,10,0
6,10,0
7,10,0
8,10,0
9,10,0
10,10,0
11,10,0
0,11,0
1,11,0
2,11,0
3,11,0
4,11,0
5,11,0
6,11,0
7,11,0
8,11,0
9,11,0
10,11,0
11,11,0
