x-idx,y-idx,value
0,0,6739
1,0,8014
2,0,8224
3,0,8322
4,0,8441
5,0,8384
6,0,8324
7,0,8412
8,0,8466
9,0,8047
10,0,7721
11,0,7560
0,1,7095
1,1,8201
2,1,8625
3,1,8743
4,1,8714
5,1,8685
6,1,8733
7,1,8677
8,1,8680
9,1,8083
10,1,7747
11,1,7437
0,2,7009
1,2,8282
2,2,8683
3,2,8596
4,2,8594
5,2,8580
6,2,8578
7,2,8696
8,2,8465
9,2,7636
10,2,7164
11,2,6945
0,3,7014
1,3,8162
2,3,8415
3,3,8658
4,3,8016
5,3,8578
6,3,8517
7,3,8400
8,3,8028
9,3,7971
10,3,7929
11,3,8125
0,4,6934
1,4,8272
2,4,8432
3,4,8604
4,4,8569
5,4,8464
6,4,8343
7,4,8253
8,4,8119
9,4,7848
10,4,8062
11,4,8219
0,5,6765
1,5,7971
2,5,8521
3,5,8511
4,5,8491
5,5,8437
6,5,8471
7,5,8435
8,5,7636
9,5,6569
10,5,5959
11,5,7105
0,6,6527
1,6,8164
2,6,8388
3,6,8543
4,6,8549
5,6,8497
6,6,8364
7,6,6224
8,6,5589
9,6,5000
10,6,4051
11,6,4397
0,7,6647
1,7,8006
2,7,8491
3,7,8607
4,7,7861
5,7,8466
6,7,8393
7,7,6273
8,7,5370
9,7,3737
10,7,2451
11,7,2189
0,8,6930
1,8,8220
2,8,8480
3,8,8626
4,8,6511
5,8,8500
6,8,8372
7,8,6226
8,8,4863
9,8,3390
10,8,2173
11,8,1733
0,9,6720
1,9,8038
2,9,8446
3,9,8567
4,9,7373
5,9,8404
6,9,8309
7,9,8457
8,9,6183
9,9,4625
10,9,3599
11,9,2889
0,10,5633
1,10,7618
2,10,8020
3,10,8016
4,10,7956
5,10,7864
6,10,7924
7,10,7984
8,10,8095
9,10,5843
10,10,4913
11,10,4891
0,11,2666
1,11,6158
2,11,6858
3,11,6863
4,11,6824
5,11,6710
6,11,6652
7,11,6712
8,11,6973
9,11,7361
10,11,7616
11,11,7116
