x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,22
7,1,0
8,1,0
9,1,0
10,1,0
11,1,0
0,2,0
1,2,0
2,2,0
3,2,0
4,2,129
5,2,2808
6,2,4051
7,2,2416
8,2,0
9,2,0
10,2,0
11,2,0
0,3,0
1,3,0
2,3,0
3,3,0
4,3,3210
5,3,6691
6,3,7315
7,3,6311
8,3,3560
9,3,133
10,3,0
11,3,0
0,4,0
1,4,0
2,4,0
3,4,2878
4,4,6878
5,4,8244
6,4,8404
7,4,7560
8,4,5224
9,4,1261
10,4,0
11,4,0
0,5,123
1,5,95
2,5,0
3,5,1523
4,5,6151
5,5,7445
6,5,7373
7,5,7153
8,5,6231
9,5,3251
10,5,0
11,5,0
0,6,597
1,6,396
2,6,0
3,6,0
4,6,4202
5,6,5598
6,6,5845
7,6,5862
8,6,4653
9,6,1995
10,6,172
11,6,167
0,7,1031
1,7,1180
2,7,0
3,7,0
4,7,1893
5,7,3144
6,7,3419
7,7,3711
8,7,3070
9,7,1777
10,7,491
11,7,427
0,8,1280
1,8,1269
2,8,0
3,8,0
4,8,1771
5,8,1706
6,8,1936
7,8,1968
8,8,1397
9,8,1107
10,8,597
11,8,457
0,9,1442
1,9,1496
2,9,0
3,9,596
4,9,3577
5,9,3982
6,9,3083
7,9,2200
8,9,1645
9,9,1685
10,9,2079
11,9,325
0,10,1327
1,10,1238
2,10,0
3,10,930
4,10,3760
5,10,4024
6,10,3989
7,10,3441
8,10,2508
9,10,2313
10,10,1511
11,10,0
0,11,1089
1,11,1174
2,11,0
3,11,0
4,11,3033
5,11,3672
6,11,3704
7,11,3135
8,11,2166
9,11,1092
10,11,105
11,11,0
