x-idx,y-idx,value
0,0,1792
1,0,1894
2,0,798
3,0,23
4,0,0
5,0,0
6,0,0
7,0,807
8,0,295
9,0,0
10,0,0
11,0,0
0,1,2138
1,1,2362
2,1,1677
3,1,127
4,1,0
5,1,0
6,1,0
7,1,848
8,1,489
9,1,64
10,1,0
11,1,0
0,2,3947
1,2,4437
2,2,3778
3,2,1727
4,2,0
5,2,0
6,2,0
7,2,329
8,2,121
9,2,1
10,2,0
11,2,0
0,3,5974
1,3,7528
2,3,6733
3,3,5956
4,3,3558
5,3,353
6,3,0
7,3,0
8,3,0
9,3,0
10,3,0
11,3,0
0,4,7016
1,4,8812
2,4,8528
3,4,7837
4,4,6519
5,4,3669
6,4,0
7,4,0
8,4,0
9,4,0
10,4,0
11,4,0
0,5,6850
1,5,8738
2,5,9459
3,5,9345
4,5,8724
5,5,6931
6,5,3076
7,5,0
8,5,0
9,5,0
10,5,0
11,5,0
0,6,5111
1,6,8535
2,6,9076
3,6,9225
4,6,8561
5,6,6244
6,6,1616
7,6,0
8,6,0
9,6,0
10,6,0
11,6,0
0,7,1895
1,7,5982
2,7,7933
3,7,8540
4,7,6936
5,7,5388
6,7,817
7,7,0
8,7,0
9,7,0
10,7,0
11,7,0
0,8,0
1,8,2269
2,8,5097
3,8,5821
4,8,3341
5,8,805
6,8,0
7,8,0
8,8,0
9,8,0
10,8,0
11,8,0
0,9,0
1,9,0
2,9,0
3,9,27
4,9,0
5,9,0
6,9,0
7,9,0
8,9,0
9,9,0
10,9,0
11,9,0
0,10,0
1,10,0
2,10,0
3,10,0
4,10,0
5,10,0
6,10,0
7,10,0
8,10,0
9,10,0
10,10,0
11,10,0
0,11,0
1,11,0
2,11,0
3,11,0
4,11,0
5,11,0
6,11,0
7,11,0
8,11,0
9,11,0
10,11,0
11,11,0
