x-idx,y-idx,value
0,0,0
1,0,221
2,0,911
3,0,1513
4,0,1955
5,0,2231
6,0,2115
7,0,0
8,0,0
9,0,424
10,0,2067
11,0,3248
0,1,0
1,1,0
2,1,521
3,1,925
4,1,1114
5,1,3110
6,1,4585
7,1,456
8,1,0
9,1,28
10,1,1785
11,1,3549
0,2,0
1,2,0
2,2,148
3,2,188
4,2,1396
5,2,3956
6,2,5820
7,2,2710
8,2,0
9,2,445
10,2,1775
11,2,3390
0,3,0
1,3,0
2,3,0
3,3,890
4,3,2674
5,3,4675
6,3,8252
7,3,7260
8,3,3821
9,3,606
10,3,1412
11,3,2938
0,4,0
1,4,0
2,4,0
3,4,2814
4,4,4529
5,4,6079
6,4,8997
7,4,8355
8,4,6478
9,4,2557
10,4,1263
11,4,1649
0,5,0
1,5,0
2,5,0
3,5,2030
4,5,5681
5,5,7074
6,5,9466
7,5,9099
8,5,8203
9,5,5075
10,5,1495
11,5,1548
0,6,0
1,6,0
2,6,0
3,6,1391
4,6,6483
5,6,8885
6,6,9293
7,6,9001
8,6,7679
9,6,4561
10,6,989
11,6,994
0,7,0
1,7,0
2,7,0
3,7,0
4,7,2226
5,7,6800
6,7,8382
7,7,8514
8,7,7145
9,7,3512
10,7,163
11,7,323
0,8,0
1,8,0
2,8,22
3,8,0
4,8,0
5,8,3545
6,8,5862
7,8,5523
8,8,2999
9,8,0
10,8,0
11,8,6
0,9,0
1,9,0
2,9,0
3,9,0
4,9,0
5,9,0
6,9,0
7,9,0
8,9,0
9,9,0
10,9,0
11,9,0
0,10,0
1,10,0
2,10,0
3,10,0
4,10,0
5,10,0
6,10,0
7,10,0
8,10,0
9,10,0
10,10,0
11,10,0
0,11,0
1,11,0
2,11,0
3,11,0
4,11,0
5,11,0
6,11,0
7,11,0
8,11,0
9,11,0
10,11,0
11,11,0
