x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,315
7,1,0
8,1,0
9,1,0
10,1,0
11,1,0
0,2,0
1,2,0
2,2,0
3,2,0
4,2,250
5,2,3172
6,2,4395
7,2,2914
8,2,196
9,2,0
10,2,0
11,2,0
0,3,0
1,3,0
2,3,0
3,3,0
4,3,3461
5,3,6816
6,3,7435
7,3,6466
8,3,3959
9,3,472
10,3,0
11,3,0
0,4,114
1,4,0
2,4,0
3,4,3221
4,4,7064
5,4,8464
6,4,8504
7,4,7612
8,4,5440
9,4,1502
10,4,0
11,4,0
0,5,489
1,5,624
2,5,0
3,5,1745
4,5,6326
5,5,7604
6,5,7548
7,5,7406
8,5,6561
9,5,3758
10,5,371
11,5,1
0,6,946
1,6,875
2,6,0
3,6,0
4,6,4396
5,6,5801
6,6,6099
7,6,6024
8,6,4929
9,6,2229
10,6,469
11,6,281
0,7,1325
1,7,1527
2,7,0
3,7,0
4,7,1859
5,7,2859
6,7,3444
7,7,3806
8,7,3182
9,7,1697
10,7,696
11,7,500
0,8,1494
1,8,1631
2,8,0
3,8,391
4,8,1904
5,8,1797
6,8,1713
7,8,1831
8,8,1355
9,8,1266
10,8,734
11,8,512
0,9,1649
1,9,1735
2,9,319
3,9,976
4,9,3896
5,9,4047
6,9,2912
7,9,2659
8,9,2900
9,9,2978
10,9,1928
11,9,362
0,10,1535
1,10,1477
2,10,0
3,10,1196
4,10,3889
5,10,4295
6,10,4484
7,10,4174
8,10,3631
9,10,3284
10,10,1861
11,10,21
0,11,1287
1,11,1364
2,11,0
3,11,0
4,11,3020
5,11,3923
6,11,4077
7,11,3930
8,11,3469
9,11,2525
10,11,626
11,11,0
