x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,315
4,0,2188
5,0,2973
6,0,3115
7,0,2751
8,0,1545
9,0,0
10,0,0
11,0,0
0,1,0
1,1,0
2,1,505
3,1,3504
4,1,5969
5,1,7059
6,1,7360
7,1,7108
8,1,6064
9,1,3740
10,1,634
11,1,0
0,2,0
1,2,0
2,2,3091
3,2,6459
4,2,8167
5,2,8782
6,2,8915
7,2,8843
8,2,7467
9,2,4408
10,2,2124
11,2,0
0,3,0
1,3,0
2,3,3970
3,3,7923
4,3,8473
5,3,9525
6,3,9699
7,3,9547
8,3,7877
9,3,6622
10,3,4885
11,3,1346
0,4,456
1,4,244
2,4,6069
3,4,8769
4,4,9287
5,4,9156
6,4,9850
7,4,9635
8,4,9243
9,4,7873
10,4,5928
11,4,2932
0,5,626
1,5,123
2,5,4074
3,5,8322
4,5,9414
5,5,8064
6,5,8443
7,5,9237
8,5,9166
9,5,8599
10,5,6897
11,5,3456
0,6,2048
1,6,223
2,6,3952
3,6,8195
4,6,8921
5,6,8447
6,6,6658
7,6,8446
8,6,8407
9,6,8164
10,6,5948
11,6,3244
0,7,3465
1,7,597
2,7,1589
3,7,6631
4,7,6984
5,7,7402
6,7,5756
7,7,7505
8,7,7705
9,7,7223
10,7,5880
11,7,2978
0,8,3489
1,8,2917
2,8,1404
3,8,4749
4,8,5563
5,8,4620
6,8,5347
7,8,6093
8,8,6426
9,8,5793
10,8,3521
11,8,2906
0,9,3276
1,9,3612
2,9,3077
3,9,2000
4,9,2422
5,9,3461
6,9,3903
7,9,4396
8,9,4499
9,9,3066
10,9,1300
11,9,1788
0,10,2719
1,10,3715
2,10,4394
3,10,1648
4,10,291
5,10,319
6,10,823
7,10,839
8,10,381
9,10,0
10,10,25
11,10,2157
0,11,1958
1,11,3100
2,11,4796
3,11,4905
4,11,690
5,11,39
6,11,46
7,11,179
8,11,26
9,11,0
10,11,161
11,11,2611
