x-idx,y-idx,value
0,0,4331
1,0,5044
2,0,5471
3,0,6135
4,0,6760
5,0,7572
6,0,8194
7,0,8306
8,0,8442
9,0,8542
10,0,8544
11,0,8352
0,1,4161
1,1,4531
2,1,4832
3,1,5419
4,1,6308
5,1,7167
6,1,8706
7,1,8619
8,1,8738
9,1,8824
10,1,8793
11,1,8634
0,2,3924
1,2,4435
2,2,4681
3,2,5190
4,2,6322
5,2,7091
6,2,8388
7,2,8540
8,2,8332
9,2,8155
10,2,7928
11,2,7973
0,3,4593
1,3,5508
2,3,5518
3,3,6151
4,3,6128
5,3,7765
6,3,8259
7,3,8117
8,3,7869
9,3,7723
10,3,7700
11,3,8055
0,4,5931
1,4,7845
2,4,8065
3,4,8272
4,4,8276
5,4,8177
6,4,8037
7,4,7999
8,4,7880
9,4,7641
10,4,7777
11,4,8101
0,5,5885
1,5,7516
2,5,8086
3,5,8158
4,5,8177
5,5,8089
6,5,8099
7,5,8116
8,5,8076
9,5,7884
10,5,7459
11,5,8009
0,6,5790
1,6,7355
2,6,7781
3,6,8246
4,6,8249
5,6,8125
6,6,8008
7,6,8124
8,6,8195
9,6,8171
10,6,7627
11,6,7927
0,7,5094
1,7,6083
2,7,6578
3,7,7098
4,7,6960
5,7,8093
6,7,7411
7,7,8228
8,7,8246
9,7,8107
10,7,8207
11,7,7786
0,8,5323
1,8,6166
2,8,6379
3,8,6679
4,8,6074
5,8,7175
6,8,6595
7,8,7893
8,8,8205
9,8,8266
10,8,8255
11,8,7878
0,9,5772
1,9,6520
2,9,6724
3,9,7103
4,9,7000
5,9,7998
6,9,7245
7,9,8080
8,9,8209
9,9,8115
10,9,8219
11,9,7923
0,10,5354
1,10,7230
2,10,7404
3,10,7543
4,10,7604
5,10,7520
6,10,7595
7,10,7572
8,10,7705
9,10,7831
10,10,7897
11,10,7695
0,11,2957
1,11,5898
2,11,6556
3,11,6506
4,11,6379
5,11,6150
6,11,6097
7,11,6242
8,11,6460
9,11,6880
10,11,7147
11,11,6706
