x-idx,y-idx,value
0,0,2038
1,0,5554
2,0,5981
3,0,6361
4,0,7139
5,0,7954
6,0,7866
7,0,8030
8,0,8096
9,0,8256
10,0,8219
11,0,7971
0,1,2522
1,1,5112
2,1,5376
3,1,6049
4,1,6580
5,1,7670
6,1,8315
7,1,8258
8,1,8341
9,1,8465
10,1,8430
11,1,8286
0,2,1627
1,2,4968
2,2,5223
3,2,5736
4,2,6441
5,2,7653
6,2,8079
7,2,8251
8,2,8076
9,2,7809
10,2,7567
11,2,7665
0,3,2385
1,3,5456
2,3,5603
3,3,6174
4,3,6280
5,3,8014
6,3,7998
7,3,7842
8,3,7572
9,3,7476
10,3,7437
11,3,7779
0,4,3446
1,4,7515
2,4,7764
3,4,8003
4,4,7989
5,4,7841
6,4,7760
7,4,7737
8,4,7643
9,4,7379
10,4,7562
11,4,7864
0,5,3823
1,5,7224
2,5,7821
3,5,7899
4,5,7881
5,5,7823
6,5,7885
7,5,7823
8,5,7819
9,5,7635
10,5,7191
11,5,7776
0,6,3883
1,6,7425
2,6,7743
3,6,8009
4,6,7993
5,6,7880
6,6,7768
7,6,7839
8,6,7948
9,6,7938
10,6,7398
11,6,7701
0,7,4994
1,7,6183
2,7,6680
3,7,7251
4,7,7240
5,7,7899
6,7,7558
7,7,7959
8,7,8003
9,7,7906
10,7,7977
11,7,7587
0,8,5249
1,8,6219
2,8,6373
3,8,6742
4,8,5822
5,8,7959
6,8,6485
7,8,7782
8,8,7968
9,8,8050
10,8,8040
11,8,7700
0,9,5818
1,9,6684
2,9,6866
3,9,7213
4,9,6785
5,9,7789
6,9,7752
7,9,7877
8,9,7961
9,9,7888
10,9,8023
11,9,7693
0,10,3320
1,10,7097
2,10,7444
3,10,7435
4,10,7351
5,10,7212
6,10,7264
7,10,7329
8,10,7463
9,10,7543
10,10,7715
11,10,7472
0,11,2779
1,11,5115
2,11,6077
3,11,6108
4,11,5913
5,11,5648
6,11,5716
7,11,5770
8,11,6070
9,11,6536
10,11,6819
11,11,6394
