x-idx,y-idx,value
0,0,1626
1,0,1848
2,0,947
3,0,85
4,0,0
5,0,0
6,0,0
7,0,641
8,0,249
9,0,33
10,0,0
11,0,0
0,1,2042
1,1,2532
2,1,1676
3,1,278
4,1,0
5,1,0
6,1,0
7,1,606
8,1,352
9,1,115
10,1,36
11,1,23
0,2,3727
1,2,4564
2,2,3866
3,2,1931
4,2,0
5,2,0
6,2,0
7,2,228
8,2,16
9,2,0
10,2,0
11,2,0
0,3,5823
1,3,7562
2,3,6926
3,3,6052
4,3,3759
5,3,472
6,3,0
7,3,0
8,3,0
9,3,0
10,3,0
11,3,0
0,4,6876
1,4,8757
2,4,8650
3,4,8128
4,4,6451
5,4,2981
6,4,0
7,4,0
8,4,0
9,4,0
10,4,0
11,4,0
0,5,6728
1,5,8669
2,5,9378
3,5,9270
4,5,8659
5,5,5569
6,5,2524
7,5,0
8,5,0
9,5,0
10,5,0
11,5,0
0,6,4880
1,6,8415
2,6,8993
3,6,9159
4,6,8440
5,6,6074
6,6,698
7,6,0
8,6,0
9,6,0
10,6,0
11,6,0
0,7,1629
1,7,5779
2,7,7807
3,7,8397
4,7,6822
5,7,5160
6,7,62
7,7,0
8,7,0
9,7,0
10,7,0
11,7,0
0,8,0
1,8,2164
2,8,4831
3,8,5620
4,8,3286
5,8,112
6,8,0
7,8,0
8,8,0
9,8,0
10,8,0
11,8,0
0,9,0
1,9,0
2,9,0
3,9,177
4,9,0
5,9,0
6,9,0
7,9,0
8,9,0
9,9,0
10,9,0
11,9,0
0,10,0
1,10,0
2,10,0
3,10,0
4,10,0
5,10,0
6,10,0
7,10,0
8,10,0
9,10,0
10,10,0
11,10,0
0,11,0
1,11,0
2,11,0
3,11,0
4,11,0
5,11,0
6,11,0
7,11,0
8,11,0
9,11,0
10,11,0
11,11,0
