x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,0
7,1,0
8,1,0
9,1,0
10,1,0
11,1,0
0,2,0
1,2,0
2,2,0
3,2,0
4,2,0
5,2,0
6,2,0
7,2,0
8,2,0
9,2,0
10,2,0
11,2,0
0,3,0
1,3,0
2,3,0
3,3,0
4,3,0
5,3,1459
6,3,1980
7,3,1153
8,3,0
9,3,0
10,3,0
11,3,0
0,4,76
1,4,65
2,4,0
3,4,0
4,4,1775
5,4,3118
6,4,3852
7,4,3001
8,4,926
9,4,0
10,4,0
11,4,0
0,5,330
1,5,649
2,5,28
3,5,0
4,5,1323
5,5,2889
6,5,3102
7,5,4026
8,5,2458
9,5,0
10,5,0
11,5,0
0,6,754
1,6,1509
2,6,110
3,6,0
4,6,221
5,6,2496
6,6,1793
7,6,1906
8,6,1133
9,6,0
10,6,0
11,6,0
0,7,1861
1,7,2416
2,7,493
3,7,0
4,7,0
5,7,0
6,7,241
7,7,904
8,7,580
9,7,104
10,7,42
11,7,16
0,8,2076
1,8,2737
2,8,491
3,8,0
4,8,0
5,8,0
6,8,2
7,8,1058
8,8,929
9,8,425
10,8,354
11,8,320
0,9,2155
1,9,2678
2,9,1541
3,9,0
4,9,0
5,9,686
6,9,2305
7,9,2497
8,9,1349
9,9,783
10,9,645
11,9,432
0,10,1843
1,10,2215
2,10,341
3,10,0
4,10,2
5,10,1680
6,10,2069
7,10,1565
8,10,1077
9,10,793
10,10,578
11,10,444
0,11,1277
1,11,1711
2,11,296
3,11,0
4,11,0
5,11,1208
6,11,1797
7,11,1453
8,11,883
9,11,395
10,11,219
11,11,54
