x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,1576
5,0,2288
6,0,2412
7,0,2164
8,0,1128
9,0,0
10,0,0
11,0,0
0,1,0
1,1,0
2,1,0
3,1,2436
4,1,5141
5,1,6446
6,1,6838
7,1,6569
8,1,5318
9,1,2981
10,1,147
11,1,0
0,2,0
1,2,0
2,2,2029
3,2,5829
4,2,7792
5,2,8416
6,2,8668
7,2,8516
8,2,7401
9,2,5090
10,2,2004
11,2,0
0,3,0
1,3,0
2,3,2433
3,3,7484
4,3,8230
5,3,9257
6,3,9526
7,3,9364
8,3,8564
9,3,7362
10,3,4801
11,3,787
0,4,79
1,4,0
2,4,4856
3,4,8376
4,4,9340
5,4,9660
6,4,9665
7,4,9536
8,4,9071
9,4,7900
10,4,5347
11,4,2498
0,5,301
1,5,0
2,5,2568
3,5,7810
4,5,9100
5,5,9377
6,5,9277
7,5,9145
8,5,9137
9,5,8506
10,5,6525
11,5,3113
0,6,1715
1,6,0
2,6,2327
3,6,7686
4,6,8772
5,6,8377
6,6,8209
7,6,8378
8,6,8380
9,6,8123
10,6,5674
11,6,3003
0,7,3355
1,7,384
2,7,826
3,7,5538
4,7,6620
5,7,7165
6,7,7038
7,7,7464
8,7,7524
9,7,7045
10,7,5710
11,7,2681
0,8,3641
1,8,2721
2,8,935
3,8,2859
4,8,4909
5,8,5482
6,8,5435
7,8,5883
8,8,6111
9,8,5377
10,8,3565
11,8,2528
0,9,3319
1,9,3840
2,9,2644
3,9,1596
4,9,1149
5,9,2287
6,9,3126
7,9,3759
8,9,3849
9,9,1721
10,9,1264
11,9,1392
0,10,2697
1,10,3872
2,10,4036
3,10,1433
4,10,185
5,10,0
6,10,90
7,10,0
8,10,0
9,10,0
10,10,0
11,10,1841
0,11,1858
1,11,3144
2,11,4446
3,11,4540
4,11,580
5,11,0
6,11,22
7,11,171
8,11,0
9,11,0
10,11,0
11,11,2128
