x-idx,y-idx,value
0,0,3697
1,0,5250
2,0,5610
3,0,6081
4,0,6892
5,0,7682
6,0,8127
7,0,8295
8,0,8408
9,0,8555
10,0,8524
11,0,8288
0,1,3742
1,1,4724
2,1,5053
3,1,5665
4,1,6374
5,1,7348
6,1,8599
7,1,8577
8,1,8646
9,1,8766
10,1,8127
11,1,8580
0,2,3333
1,2,4614
2,2,4964
3,2,5429
4,2,6386
5,2,7357
6,2,8364
7,2,8548
8,2,7986
9,2,6739
10,2,7442
11,2,7968
0,3,4056
1,3,5547
2,3,5582
3,3,6174
4,3,6262
5,3,7964
6,3,8259
7,3,8087
8,3,6824
9,3,6647
10,3,7162
11,3,8042
0,4,5249
1,4,7801
2,4,8049
3,4,8252
4,4,7955
5,4,7406
6,4,7987
7,4,7988
8,4,7848
9,4,7356
10,4,7795
11,4,8080
0,5,5367
1,5,7483
2,5,8069
3,5,8126
4,5,8135
5,5,6686
6,5,6507
7,5,8071
8,5,8054
9,5,7854
10,5,7430
11,5,7934
0,6,5241
1,6,7399
2,6,7742
3,6,8224
4,6,8208
5,6,8088
6,6,4794
7,6,8090
8,6,8193
9,6,8158
10,6,7609
11,6,7842
0,7,5157
1,7,6113
2,7,6670
3,7,7180
4,7,7081
5,7,8098
6,7,4359
7,7,8193
8,7,8227
9,7,8090
10,7,8179
11,7,7786
0,8,5371
1,8,6229
2,8,6404
3,8,6750
4,8,6051
5,8,4075
6,8,5409
7,8,7940
8,8,8192
9,8,8251
10,8,8232
11,8,7869
0,9,5883
1,9,6603
2,9,6814
3,9,7146
4,9,6977
5,9,7975
6,9,6284
7,9,8097
8,9,8172
9,9,8109
10,9,8206
11,9,7859
0,10,4903
1,10,7266
2,10,7477
3,10,7558
4,10,7609
5,10,7489
6,10,7549
7,10,7568
8,10,7695
9,10,7793
10,10,7881
11,10,7632
0,11,2955
1,11,5801
2,11,6505
3,11,6496
4,11,6331
5,11,6113
6,11,6125
7,11,6233
8,11,6456
9,11,6859
10,11,7114
11,11,6689
