x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,0
7,1,0
8,1,0
9,1,0
10,1,0
11,1,0
0,2,0
1,2,0
2,2,0
3,2,0
4,2,0
5,2,0
6,2,0
7,2,1922
8,2,3791
9,2,3763
10,2,2935
11,2,1464
0,3,0
1,3,0
2,3,0
3,3,0
4,3,0
5,3,0
6,3,0
7,3,3713
8,3,6251
9,3,7123
10,3,6107
11,3,4711
0,4,0
1,4,0
2,4,0
3,4,0
4,4,0
5,4,0
6,4,55
7,4,6000
8,4,8089
9,4,8193
10,4,8122
11,4,7334
0,5,0
1,5,0
2,5,0
3,5,0
4,5,0
5,5,0
6,5,0
7,5,4211
8,5,7755
9,5,8746
10,5,8440
11,5,8052
0,6,0
1,6,0
2,6,0
3,6,0
4,6,0
5,6,0
6,6,0
7,6,2432
8,6,4837
9,6,5312
10,6,5047
11,6,4897
0,7,0
1,7,0
2,7,0
3,7,0
4,7,0
5,7,0
6,7,0
7,7,0
8,7,722
9,7,2266
10,7,2766
11,7,1930
0,8,0
1,8,0
2,8,0
3,8,0
4,8,0
5,8,178
6,8,349
7,8,0
8,8,80
9,8,123
10,8,241
11,8,70
0,9,0
1,9,0
2,9,0
3,9,0
4,9,0
5,9,0
6,9,1055
7,9,689
8,9,0
9,9,507
10,9,0
11,9,0
0,10,0
1,10,0
2,10,0
3,10,0
4,10,0
5,10,0
6,10,0
7,10,684
8,10,0
9,10,0
10,10,0
11,10,0
0,11,0
1,11,0
2,11,0
3,11,0
4,11,0
5,11,0
6,11,0
7,11,0
8,11,0
9,11,0
10,11,0
11,11,0
