x-idx,y-idx,value
0,0,6572
1,0,8020
2,0,8201
3,0,8285
4,0,8394
5,0,8438
6,0,8326
7,0,8460
8,0,7821
9,0,7347
10,0,7170
11,0,6854
0,1,6850
1,1,8089
2,1,8541
3,1,8629
4,1,8568
5,1,8543
6,1,8744
7,1,8662
8,1,8077
9,1,7732
10,1,7431
11,1,6862
0,2,6671
1,2,8224
2,2,8529
3,2,8691
4,2,8613
5,2,8687
6,2,8610
7,2,8545
8,2,8484
9,2,7720
10,2,7104
11,2,6649
0,3,6727
1,3,7952
2,3,8484
3,3,8596
4,3,8613
5,3,8528
6,3,8564
7,3,8622
8,3,8400
9,3,8408
10,3,8063
11,3,7687
0,4,6724
1,4,8160
2,4,8458
3,4,8512
4,4,8521
5,4,8528
6,4,8090
7,4,8513
8,4,8544
9,4,8159
10,4,8169
11,4,8091
0,5,6589
1,5,7886
2,5,8437
3,5,8483
4,5,8447
5,5,8518
6,5,8428
7,5,7494
8,5,6801
9,5,6257
10,5,5937
11,5,7067
0,6,6435
1,6,8242
2,6,8454
3,6,8551
4,6,8425
5,6,8478
6,6,6909
7,6,5833
8,6,4708
9,6,3905
10,6,3517
11,6,3932
0,7,6713
1,7,8056
2,7,8479
3,7,8547
4,7,7962
5,7,8584
6,7,7019
7,7,5347
8,7,3928
9,7,2947
10,7,2267
11,7,2119
0,8,6813
1,8,8179
2,8,8540
3,8,8713
4,8,8592
5,8,8547
6,8,6704
7,8,5034
8,8,3771
9,8,2720
10,8,1876
11,8,1556
0,9,6725
1,9,8050
2,9,8529
3,9,8584
4,9,7599
5,9,8479
6,9,8128
7,9,6392
8,9,4779
9,9,3628
10,9,2839
11,9,2103
0,10,5810
1,10,7791
2,10,8160
3,10,8120
4,10,8143
5,10,8063
6,10,8035
7,10,6660
8,10,5359
9,10,4300
10,10,3557
11,10,3290
0,11,2933
1,11,6456
2,11,7149
3,11,7146
4,11,7011
5,11,6978
6,11,6983
7,11,7051
8,11,6409
9,11,5408
10,11,4768
11,11,4403
