x-idx,y-idx,value
0,0,6509
1,0,7971
2,0,8153
3,0,8231
4,0,8330
5,0,8381
6,0,8250
7,0,8435
8,0,8042
9,0,7578
10,0,7389
11,0,7067
0,1,6792
1,1,8046
2,1,8487
3,1,8582
4,1,8519
5,1,8499
6,1,8706
7,1,8605
8,1,8224
9,1,7866
10,1,7336
11,1,7050
0,2,6601
1,2,8149
2,2,8500
3,2,8640
4,2,8557
5,2,8635
6,2,8557
7,2,8500
8,2,8228
9,2,7691
10,2,7222
11,2,6869
0,3,6660
1,3,7923
2,3,8428
3,3,8561
4,3,8578
5,3,8498
6,3,8526
7,3,8565
8,3,7774
9,3,7678
10,3,7980
11,3,7859
0,4,6620
1,4,8108
2,4,8398
3,4,8482
4,4,8455
5,4,8466
6,4,8060
7,4,8485
8,4,8489
9,4,8109
10,4,8127
11,4,7982
0,5,6495
1,5,7812
2,5,8353
3,5,8432
4,5,8400
5,5,8451
6,5,7024
7,5,7905
8,5,7195
9,5,6375
10,5,5994
11,5,7107
0,6,6326
1,6,8166
2,6,8380
3,6,8510
4,6,8374
5,6,8413
6,6,6403
7,6,6035
8,6,5169
9,6,4334
10,6,3816
11,6,4142
0,7,6591
1,7,7986
2,7,8410
3,7,8504
4,7,7925
5,7,8510
6,7,7569
7,7,5781
8,7,4464
9,7,3306
10,7,2467
11,7,2293
0,8,6697
1,8,8098
2,8,8480
3,8,8633
4,8,8508
5,8,8464
6,8,7310
7,8,5526
8,8,4216
9,8,2997
10,8,2057
11,8,1745
0,9,6571
1,9,7947
2,9,8457
3,9,8507
4,9,7512
5,9,8386
6,9,8305
7,9,7114
8,9,5241
9,9,4061
10,9,3059
11,9,2431
0,10,5091
1,10,7676
2,10,8064
3,10,8043
4,10,8039
5,10,7958
6,10,7937
7,10,7205
8,10,6373
9,10,4859
10,10,4017
11,10,3821
0,11,2814
1,11,6270
2,11,6994
3,11,7018
4,11,6866
5,11,6823
6,11,6812
7,11,6874
8,11,6901
9,11,6102
10,11,5886
11,11,5273
