x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,453
7,1,0
8,1,0
9,1,0
10,1,0
11,1,0
0,2,0
1,2,0
2,2,0
3,2,0
4,2,736
5,2,3887
6,2,4182
7,2,2494
8,2,381
9,2,0
10,2,0
11,2,0
0,3,0
1,3,0
2,3,0
3,3,109
4,3,3493
5,3,6535
6,3,7023
7,3,6329
8,3,3310
9,3,675
10,3,0
11,3,0
0,4,83
1,4,0
2,4,0
3,4,2875
4,4,6498
5,4,8062
6,4,7876
7,4,7450
8,4,5191
9,4,1588
10,4,0
11,4,0
0,5,300
1,5,168
2,5,0
3,5,1571
4,5,5625
5,5,7630
6,5,6092
7,5,7137
8,5,6308
9,5,3464
10,5,388
11,5,29
0,6,559
1,6,163
2,6,0
3,6,244
4,6,4274
5,6,5593
6,6,3958
7,6,5702
8,6,4311
9,6,2262
10,6,393
11,6,142
0,7,1036
1,7,966
2,7,0
3,7,0
4,7,1970
5,7,2922
6,7,3655
7,7,3868
8,7,3062
9,7,1919
10,7,676
11,7,336
0,8,1291
1,8,1038
2,8,0
3,8,0
4,8,2110
5,8,1697
6,8,2073
7,8,2016
8,8,1690
9,8,1197
10,8,696
11,8,393
0,9,1333
1,9,1350
2,9,57
3,9,328
4,9,3403
5,9,3942
6,9,3039
7,9,2705
8,9,2521
9,9,2467
10,9,1947
11,9,517
0,10,1401
1,10,1247
2,10,0
3,10,1256
4,10,3905
5,10,4248
6,10,4245
7,10,3870
8,10,3151
9,10,2807
10,10,1595
11,10,61
0,11,1205
1,11,1198
2,11,0
3,11,0
4,11,3102
5,11,3921
6,11,4033
7,11,3644
8,11,3075
9,11,2192
10,11,678
11,11,0
