x-idx,y-idx,value
0,0,928
1,0,1736
2,0,787
3,0,0
4,0,0
5,0,0
6,0,0
7,0,242
8,0,5
9,0,0
10,0,0
11,0,0
0,1,1865
1,1,2465
2,1,1572
3,1,219
4,1,0
5,1,0
6,1,0
7,1,234
8,1,28
9,1,0
10,1,0
11,1,0
0,2,3380
1,2,4359
2,2,3686
3,2,1902
4,2,0
5,2,0
6,2,0
7,2,0
8,2,0
9,2,0
10,2,0
11,2,0
0,3,5361
1,3,7178
2,3,6852
3,3,5780
4,3,3805
5,3,851
6,3,0
7,3,0
8,3,0
9,3,0
10,3,0
11,3,0
0,4,6398
1,4,8378
2,4,8579
3,4,7870
4,4,6269
5,4,3302
6,4,0
7,4,0
8,4,0
9,4,0
10,4,0
11,4,0
0,5,6191
1,5,8216
2,5,8934
3,5,8839
4,5,8290
5,5,6481
6,5,2485
7,5,0
8,5,0
9,5,0
10,5,0
11,5,0
0,6,4501
1,6,7990
2,6,8667
3,6,8695
4,6,7665
5,6,5130
6,6,928
7,6,0
8,6,0
9,6,0
10,6,0
11,6,0
0,7,1331
1,7,5305
2,7,7315
3,7,7762
4,7,6304
5,7,4724
6,7,610
7,7,0
8,7,0
9,7,0
10,7,0
11,7,0
0,8,0
1,8,2202
2,8,4402
3,8,4993
4,8,3586
5,8,135
6,8,0
7,8,0
8,8,0
9,8,0
10,8,0
11,8,0
0,9,0
1,9,0
2,9,0
3,9,115
4,9,0
5,9,0
6,9,0
7,9,0
8,9,0
9,9,0
10,9,0
11,9,0
0,10,0
1,10,0
2,10,0
3,10,0
4,10,0
5,10,0
6,10,0
7,10,0
8,10,0
9,10,0
10,10,0
11,10,0
0,11,0
1,11,0
2,11,0
3,11,0
4,11,0
5,11,0
6,11,0
7,11,0
8,11,0
9,11,0
10,11,0
11,11,0
