x-idx,y-idx,value
0,0,0
1,0,0
2,0,169
3,0,664
4,0,1460
5,0,1791
6,0,1608
7,0,0
8,0,0
9,0,50
10,0,1120
11,0,2122
0,1,0
1,1,0
2,1,44
3,1,358
4,1,712
5,1,2325
6,1,3425
7,1,217
8,1,0
9,1,0
10,1,981
11,1,2706
0,2,0
1,2,0
2,2,3
3,2,126
4,2,1533
5,2,4025
6,2,5189
7,2,2539
8,2,0
9,2,0
10,2,1183
11,2,2559
0,3,0
1,3,0
2,3,0
3,3,695
4,3,2601
5,3,4492
6,3,7467
7,3,6742
8,3,3766
9,3,498
10,3,980
11,3,2160
0,4,0
1,4,0
2,4,0
3,4,2512
4,4,4510
5,4,6732
6,4,8228
7,4,7920
8,4,5879
9,4,2374
10,4,1174
11,4,1288
0,5,0
1,5,0
2,5,0
3,5,1742
4,5,5031
5,5,7159
6,5,7498
7,5,8643
8,5,7509
9,5,4551
10,5,1170
11,5,1021
0,6,0
1,6,0
2,6,0
3,6,1454
4,6,6018
5,6,8283
6,6,6698
7,6,8280
8,6,6704
9,6,3538
10,6,465
11,6,474
0,7,0
1,7,0
2,7,0
3,7,0
4,7,1679
5,7,5923
6,7,7645
7,7,7672
8,7,6104
9,7,2682
10,7,1
11,7,76
0,8,0
1,8,0
2,8,0
3,8,0
4,8,0
5,8,3001
6,8,5030
7,8,4684
8,8,2006
9,8,0
10,8,0
11,8,0
0,9,0
1,9,0
2,9,0
3,9,0
4,9,0
5,9,0
6,9,0
7,9,0
8,9,0
9,9,0
10,9,0
11,9,0
0,10,0
1,10,0
2,10,0
3,10,0
4,10,0
5,10,0
6,10,0
7,10,0
8,10,0
9,10,0
10,10,0
11,10,0
0,11,0
1,11,0
2,11,0
3,11,0
4,11,0
5,11,0
6,11,0
7,11,0
8,11,0
9,11,0
10,11,0
11,11,0
