x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,900
4,0,2718
5,0,3511
6,0,3675
7,0,3241
8,0,1951
9,0,0
10,0,0
11,0,0
0,1,0
1,1,0
2,1,732
3,1,3829
4,1,6210
5,1,7214
6,1,7748
7,1,7483
8,1,6414
9,1,4175
10,1,1310
11,1,0
0,2,0
1,2,0
2,2,3562
3,2,7054
4,2,8411
5,2,8957
6,2,9010
7,2,8718
8,2,7874
9,2,5655
10,2,3228
11,2,0
0,3,0
1,3,0
2,3,4204
3,3,7992
4,3,9092
5,3,9454
6,3,9622
7,3,9623
8,3,8545
9,3,7532
10,3,5722
11,3,1800
0,4,202
1,4,761
2,4,6318
3,4,8692
4,4,9461
5,4,9806
6,4,9539
7,4,9832
8,4,9526
9,4,8358
10,4,6254
11,4,2898
0,5,517
1,5,112
2,5,4109
3,5,8202
4,5,9319
5,5,9676
6,5,8508
7,5,9276
8,5,9298
9,5,8904
10,5,7165
11,5,3445
0,6,1785
1,6,352
2,6,4306
3,6,8151
4,6,8887
5,6,8530
6,6,7705
7,6,8439
8,6,8518
9,6,8205
10,6,6266
11,6,3437
0,7,3309
1,7,417
2,7,1678
3,7,6557
4,7,7216
5,7,7609
6,7,7576
7,7,7493
8,7,7704
9,7,7270
10,7,5752
11,7,3071
0,8,3405
1,8,1935
2,8,1520
3,8,4752
4,8,6047
5,8,6052
6,8,5996
7,8,6293
8,8,6472
9,8,5716
10,8,3496
11,8,2715
0,9,3070
1,9,3539
2,9,2391
3,9,2031
4,9,2459
5,9,3561
6,9,4088
7,9,4436
8,9,4578
9,9,2910
10,9,1340
11,9,1755
0,10,2726
1,10,3883
2,10,4182
3,10,1619
4,10,420
5,10,215
6,10,611
7,10,816
8,10,308
9,10,0
10,10,13
11,10,1947
0,11,2005
1,11,3213
2,11,4630
3,11,4787
4,11,682
5,11,126
6,11,114
7,11,225
8,11,0
9,11,0
10,11,168
11,11,2451
