x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,0
7,1,0
8,1,0
9,1,0
10,1,0
11,1,0
0,2,0
1,2,0
2,2,0
3,2,0
4,2,0
5,2,0
6,2,0
7,2,0
8,2,0
9,2,0
10,2,0
11,2,0
0,3,0
1,3,0
2,3,0
3,3,0
4,3,0
5,3,756
6,3,1449
7,3,974
8,3,0
9,3,0
10,3,0
11,3,0
0,4,0
1,4,0
2,4,0
3,4,0
4,4,1233
5,4,2969
6,4,3275
7,4,2496
8,4,548
9,4,0
10,4,0
11,4,0
0,5,155
1,5,357
2,5,0
3,5,0
4,5,550
5,5,3361
6,5,2702
7,5,3846
8,5,2154
9,5,0
10,5,0
11,5,0
0,6,488
1,6,440
2,6,0
3,6,0
4,6,513
5,6,2037
6,6,1889
7,6,1781
8,6,625
9,6,0
10,6,0
11,6,0
0,7,1119
1,7,1752
2,7,214
3,7,0
4,7,0
5,7,0
6,7,186
7,7,709
8,7,390
9,7,54
10,7,0
11,7,0
0,8,1578
1,8,1969
2,8,29
3,8,0
4,8,0
5,8,0
6,8,318
7,8,964
8,8,764
9,8,283
10,8,190
11,8,83
0,9,1590
1,9,2112
2,9,612
3,9,0
4,9,0
5,9,372
6,9,2224
7,9,2152
8,9,946
9,9,615
10,9,489
11,9,284
0,10,1515
1,10,1833
2,10,28
3,10,0
4,10,0
5,10,1499
6,10,1597
7,10,1358
8,10,835
9,10,513
10,10,394
11,10,186
0,11,1061
1,11,1297
2,11,3
3,11,0
4,11,0
5,11,1122
6,11,1593
7,11,1329
8,11,762
9,11,312
10,11,166
11,11,0
