x-idx,y-idx,value
0,0,6580
1,0,8017
2,0,8189
3,0,8273
4,0,8385
5,0,8432
6,0,8318
7,0,8499
8,0,7883
9,0,7384
10,0,7181
11,0,6888
0,1,6867
1,1,8076
2,1,8536
3,1,8622
4,1,8558
5,1,8541
6,1,8735
7,1,8641
8,1,8076
9,1,7745
10,1,7427
11,1,6874
0,2,6675
1,2,8222
2,2,8527
3,2,8669
4,2,8592
5,2,8681
6,2,8604
7,2,8530
8,2,8452
9,2,7718
10,2,7105
11,2,6664
0,3,6731
1,3,7948
2,3,8482
3,3,8592
4,3,8615
5,3,8523
6,3,8563
7,3,8617
8,3,8391
9,3,8383
10,3,8018
11,3,7848
0,4,6734
1,4,8163
2,4,8455
3,4,8514
4,4,8524
5,4,8526
6,4,8093
7,4,8510
8,4,8535
9,4,8141
10,4,8148
11,4,8066
0,5,6609
1,5,7885
2,5,8411
3,5,8472
4,5,8446
5,5,8515
6,5,8420
7,5,7837
8,5,6849
9,5,6157
10,5,5814
11,5,6846
0,6,6459
1,6,8232
2,6,8454
3,6,8549
4,6,8426
5,6,8477
6,6,7097
7,6,5808
8,6,4993
9,6,3965
10,6,3410
11,6,3810
0,7,6712
1,7,8039
2,7,8475
3,7,8554
4,7,7961
5,7,8583
6,7,7312
7,7,5674
8,7,4097
9,7,2808
10,7,2054
11,7,1925
0,8,6831
1,8,8176
2,8,8541
3,8,8679
4,8,8560
5,8,8524
6,8,6972
7,8,5300
8,8,3782
9,8,2544
10,8,1663
11,8,1392
0,9,6719
1,9,8005
2,9,8530
3,9,8581
4,9,7592
5,9,8470
6,9,8513
7,9,6617
8,9,4955
9,9,3671
10,9,2734
11,9,1953
0,10,5873
1,10,7789
2,10,8158
3,10,8126
4,10,8134
5,10,8050
6,10,8018
7,10,7160
8,10,5772
9,10,4511
10,10,3601
11,10,3410
0,11,2889
1,11,6462
2,11,7154
3,11,7151
4,11,7035
5,11,7002
6,11,6977
7,11,7014
8,11,7366
9,11,5678
10,11,5280
11,11,4515
