x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,367
4,0,1120
5,0,1544
6,0,1343
7,0,0
8,0,0
9,0,0
10,0,845
11,0,2223
0,1,0
1,1,0
2,1,0
3,1,104
4,1,535
5,1,2039
6,1,3139
7,1,124
8,1,0
9,1,0
10,1,738
11,1,2965
0,2,0
1,2,0
2,2,0
3,2,71
4,2,1386
5,2,3831
6,2,5024
7,2,2022
8,2,0
9,2,0
10,2,908
11,2,2500
0,3,0
1,3,0
2,3,0
3,3,497
4,3,2421
5,3,4327
6,3,7338
7,3,6611
8,3,3364
9,3,488
10,3,640
11,3,1818
0,4,0
1,4,0
2,4,0
3,4,2263
4,4,4307
5,4,6602
6,4,8134
7,4,7749
8,4,5701
9,4,1857
10,4,812
11,4,1001
0,5,0
1,5,0
2,5,0
3,5,1427
4,5,4782
5,5,7034
6,5,8719
7,5,8556
8,5,7356
9,5,4282
10,5,714
11,5,666
0,6,0
1,6,0
2,6,0
3,6,1252
4,6,5801
5,6,8070
6,6,8646
7,6,8102
8,6,6541
9,6,3028
10,6,0
11,6,169
0,7,0
1,7,0
2,7,0
3,7,0
4,7,1612
5,7,5656
6,7,7419
7,7,7483
8,7,5900
9,7,2161
10,7,0
11,7,0
0,8,0
1,8,0
2,8,0
3,8,0
4,8,0
5,8,2617
6,8,4764
7,8,4432
8,8,1773
9,8,0
10,8,0
11,8,0
0,9,0
1,9,0
2,9,0
3,9,0
4,9,0
5,9,0
6,9,0
7,9,0
8,9,0
9,9,0
10,9,0
11,9,0
0,10,0
1,10,0
2,10,0
3,10,0
4,10,0
5,10,0
6,10,0
7,10,0
8,10,0
9,10,0
10,10,0
11,10,0
0,11,0
1,11,0
2,11,0
3,11,0
4,11,0
5,11,0
6,11,0
7,11,0
8,11,0
9,11,0
10,11,0
11,11,0
