x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,0
7,1,0
8,1,0
9,1,0
10,1,0
11,1,0
0,2,0
1,2,0
2,2,0
3,2,0
4,2,0
5,2,0
6,2,0
7,2,0
8,2,0
9,2,0
10,2,0
11,2,0
0,3,0
1,3,0
2,3,0
3,3,0
4,3,0
5,3,202
6,3,1059
7,3,504
8,3,0
9,3,0
10,3,0
11,3,0
0,4,0
1,4,0
2,4,0
3,4,0
4,4,816
5,4,2390
6,4,2721
7,4,1956
8,4,110
9,4,0
10,4,0
11,4,0
0,5,111
1,5,217
2,5,0
3,5,0
4,5,0
5,5,2869
6,5,3668
7,5,3448
8,5,2073
9,5,0
10,5,0
11,5,0
0,6,409
1,6,354
2,6,0
3,6,0
4,6,0
5,6,1788
6,6,1841
7,6,2007
8,6,364
9,6,0
10,6,0
11,6,0
0,7,1304
1,7,2060
2,7,160
3,7,0
4,7,0
5,7,0
6,7,47
7,7,1005
8,7,532
9,7,0
10,7,0
11,7,0
0,8,1770
1,8,2209
2,8,16
3,8,0
4,8,0
5,8,0
6,8,983
7,8,2550
8,8,1462
9,8,195
10,8,53
11,8,0
0,9,1708
1,9,2209
2,9,570
3,9,0
4,9,0
5,9,361
6,9,2209
7,9,2113
8,9,824
9,9,458
10,9,321
11,9,122
0,10,1625
1,10,1927
2,10,23
3,10,0
4,10,0
5,10,1286
6,10,1498
7,10,1236
8,10,672
9,10,374
10,10,215
11,10,41
0,11,1009
1,11,1395
2,11,3
3,11,0
4,11,0
5,11,915
6,11,1387
7,11,1158
8,11,600
9,11,152
10,11,25
11,11,0
