x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,309
7,1,0
8,1,0
9,1,0
10,1,0
11,1,0
0,2,0
1,2,0
2,2,0
3,2,0
4,2,541
5,2,3777
6,2,3971
7,2,2301
8,2,261
9,2,0
10,2,0
11,2,0
0,3,0
1,3,0
2,3,0
3,3,0
4,3,3399
5,3,6361
6,3,6905
7,3,6147
8,3,3777
9,3,618
10,3,0
11,3,0
0,4,0
1,4,0
2,4,0
3,4,2738
4,4,6398
5,4,7974
6,4,7800
7,4,7310
8,4,5021
9,4,1550
10,4,0
11,4,0
0,5,176
1,5,30
2,5,0
3,5,1505
4,5,5456
5,5,7646
6,5,7465
7,5,7121
8,5,6240
9,5,3415
10,5,345
11,5,0
0,6,509
1,6,8
2,6,0
3,6,20
4,6,4190
5,6,5477
6,6,5897
7,6,5632
8,6,4165
9,6,2108
10,6,357
11,6,88
0,7,1015
1,7,938
2,7,0
3,7,0
4,7,1951
5,7,2729
6,7,3553
7,7,3799
8,7,2932
9,7,1840
10,7,607
11,7,265
0,8,1240
1,8,1044
2,8,0
3,8,0
4,8,1893
5,8,1541
6,8,2001
7,8,1849
8,8,1646
9,8,1141
10,8,643
11,8,313
0,9,1305
1,9,1333
2,9,0
3,9,0
4,9,3292
5,9,4046
6,9,2968
7,9,2800
8,9,2586
9,9,2665
10,9,1694
11,9,283
0,10,1348
1,10,1209
2,10,0
3,10,1012
4,10,3773
5,10,4187
6,10,4219
7,10,3946
8,10,3311
9,10,2861
10,10,1396
11,10,0
0,11,1125
1,11,1141
2,11,0
3,11,0
4,11,2868
5,11,3859
6,11,3946
7,11,3735
8,11,3320
9,11,2409
10,11,506
11,11,0
