x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,79
9,0,210
10,0,268
11,0,130
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,207
7,1,501
8,1,806
9,1,929
10,1,1021
11,1,923
0,2,0
1,2,0
2,2,0
3,2,0
4,2,0
5,2,201
6,2,741
7,2,1996
8,2,2137
9,2,2075
10,2,1801
11,2,1541
0,3,0
1,3,0
2,3,0
3,3,0
4,3,0
5,3,350
6,3,1184
7,3,2768
8,3,3781
9,3,3550
10,3,3129
11,3,3007
0,4,0
1,4,0
2,4,0
3,4,0
4,4,12
5,4,1447
6,4,1841
7,4,2314
8,4,4609
9,4,5006
10,4,4768
11,4,4313
0,5,0
1,5,0
2,5,0
3,5,0
4,5,1164
5,5,2787
6,5,3646
7,5,3543
8,5,2800
9,5,3204
10,5,4478
11,5,4494
0,6,0
1,6,0
2,6,0
3,6,1460
4,6,4482
5,6,6075
6,6,6302
7,6,5347
8,6,3602
9,6,1988
10,6,1185
11,6,1261
0,7,0
1,7,0
2,7,0
3,7,2246
4,7,5471
5,7,7874
6,7,8451
7,7,7858
8,7,5409
9,7,1369
10,7,0
11,7,0
0,8,0
1,8,0
2,8,0
3,8,4215
4,8,7730
5,8,8798
6,8,8938
7,8,8364
8,8,5752
9,8,2213
10,8,0
11,8,0
0,9,0
1,9,0
2,9,0
3,9,2274
4,9,6121
5,9,8767
6,9,9248
7,9,9080
8,9,7681
9,9,4284
10,9,907
11,9,1166
0,10,0
1,10,0
2,10,0
3,10,1455
4,10,6537
5,10,8675
6,10,9036
7,10,8626
8,10,6708
9,10,4188
10,10,2062
11,10,1590
0,11,0
1,11,0
2,11,0
3,11,0
4,11,3335
5,11,6971
6,11,8244
7,11,7880
8,11,6187
9,11,3812
10,11,1430
11,11,2018
