x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,0
7,1,0
8,1,0
9,1,0
10,1,0
11,1,0
0,2,0
1,2,0
2,2,0
3,2,0
4,2,0
5,2,0
6,2,0
7,2,0
8,2,0
9,2,0
10,2,0
11,2,0
0,3,0
1,3,0
2,3,0
3,3,0
4,3,0
5,3,1015
6,3,1576
7,3,1147
8,3,0
9,3,0
10,3,0
11,3,0
0,4,0
1,4,0
2,4,0
3,4,0
4,4,1454
5,4,3273
6,4,3507
7,4,2676
8,4,698
9,4,0
10,4,0
11,4,0
0,5,179
1,5,419
2,5,0
3,5,0
4,5,751
5,5,3541
6,5,4181
7,5,4032
8,5,2157
9,5,0
10,5,0
11,5,0
0,6,531
1,6,475
2,6,0
3,6,0
4,6,676
5,6,2123
6,6,1920
7,6,1629
8,6,731
9,6,0
10,6,0
11,6,0
0,7,1011
1,7,1540
2,7,229
3,7,0
4,7,0
5,7,0
6,7,223
7,7,529
8,7,288
9,7,79
10,7,0
11,7,0
0,8,1428
1,8,1821
2,8,36
3,8,0
4,8,0
5,8,0
6,8,0
7,8,172
8,8,441
9,8,312
10,8,217
11,8,96
0,9,1499
1,9,1984
2,9,605
3,9,0
4,9,0
5,9,348
6,9,2240
7,9,2146
8,9,943
9,9,666
10,9,551
11,9,350
0,10,1427
1,10,1733
2,10,23
3,10,0
4,10,0
5,10,1577
6,10,1652
7,10,1401
8,10,885
9,10,571
10,10,438
11,10,239
0,11,1067
1,11,1220
2,11,1
3,11,0
4,11,0
5,11,1201
6,11,1678
7,11,1400
8,11,818
9,11,367
10,11,200
11,11,0
