x-idx,y-idx,value
0,0,0
1,0,0
2,0,42
3,0,646
4,0,1476
5,0,1785
6,0,1611
7,0,0
8,0,0
9,0,0
10,0,1062
11,0,1660
0,1,0
1,1,0
2,1,0
3,1,307
4,1,692
5,1,2163
6,1,3237
7,1,165
8,1,0
9,1,0
10,1,992
11,1,2224
0,2,0
1,2,0
2,2,0
3,2,89
4,2,1393
5,2,3935
6,2,5048
7,2,2772
8,2,0
9,2,0
10,2,1221
11,2,2417
0,3,0
1,3,0
2,3,0
3,3,564
4,3,2534
5,3,4408
6,3,7351
7,3,6609
8,3,3991
9,3,558
10,3,1012
11,3,1957
0,4,0
1,4,0
2,4,0
3,4,2462
4,4,4416
5,4,6678
6,4,8152
7,4,7827
8,4,5734
9,4,2422
10,4,1232
11,4,1287
0,5,0
1,5,0
2,5,0
3,5,1632
4,5,4928
5,5,7122
6,5,8761
7,5,8590
8,5,7415
9,5,4471
10,5,1264
11,5,1031
0,6,0
1,6,0
2,6,0
3,6,1387
4,6,5911
5,6,8261
6,6,8692
7,6,8196
8,6,6577
9,6,3525
10,6,498
11,6,491
0,7,0
1,7,0
2,7,0
3,7,0
4,7,1623
5,7,5834
6,7,7543
7,7,7579
8,7,5973
9,7,2673
10,7,0
11,7,10
0,8,0
1,8,0
2,8,0
3,8,0
4,8,0
5,8,2876
6,8,4951
7,8,4589
8,8,1908
9,8,0
10,8,0
11,8,0
0,9,0
1,9,0
2,9,0
3,9,0
4,9,0
5,9,0
6,9,0
7,9,0
8,9,0
9,9,0
10,9,0
11,9,0
0,10,0
1,10,0
2,10,0
3,10,0
4,10,0
5,10,0
6,10,0
7,10,0
8,10,0
9,10,0
10,10,0
11,10,0
0,11,0
1,11,0
2,11,0
3,11,0
4,11,0
5,11,0
6,11,0
7,11,0
8,11,0
9,11,0
10,11,0
11,11,0
