x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,1089
4,0,2672
5,0,3799
6,0,3917
7,0,3389
8,0,2027
9,0,0
10,0,0
11,0,0
0,1,0
1,1,0
2,1,935
3,1,4181
4,1,6395
5,1,7333
6,1,7876
7,1,7571
8,1,6554
9,1,4318
10,1,1374
11,1,0
0,2,0
1,2,0
2,2,3824
3,2,7176
4,2,8487
5,2,9079
6,2,9018
7,2,8789
8,2,8233
9,2,6583
10,2,3319
11,2,0
0,3,0
1,3,0
2,3,4687
3,3,8140
4,3,9103
5,3,9522
6,3,9685
7,3,9673
8,3,9211
9,3,8309
10,3,5922
11,3,1770
0,4,211
1,4,916
2,4,6637
3,4,8815
4,4,9561
5,4,9844
6,4,9552
7,4,9894
8,4,9583
9,4,8423
10,4,6327
11,4,3017
0,5,495
1,5,37
2,5,4561
3,5,8343
4,5,9445
5,5,9668
6,5,9257
7,5,9195
8,5,9245
9,5,8863
10,5,7265
11,5,3511
0,6,1762
1,6,344
2,6,4780
3,6,8287
4,6,8838
5,6,8471
6,6,8407
7,6,8452
8,6,8521
9,6,8154
10,6,6375
11,6,3472
0,7,3364
1,7,450
2,7,1869
3,7,6870
4,7,7191
5,7,7533
6,7,7554
7,7,7466
8,7,7749
9,7,7325
10,7,5717
11,7,3108
0,8,3220
1,8,1951
2,8,1641
3,8,5342
4,8,6171
5,8,6110
6,8,5999
7,8,6279
8,8,6458
9,8,5754
10,8,3351
11,8,2735
0,9,2897
1,9,3371
2,9,2469
3,9,2135
4,9,2696
5,9,3881
6,9,4261
7,9,4594
8,9,4750
9,9,3250
10,9,1198
11,9,1576
0,10,2574
1,10,3692
2,10,4236
3,10,1646
4,10,368
5,10,61
6,10,669
7,10,828
8,10,319
9,10,0
10,10,0
11,10,2022
0,11,1843
1,11,3005
2,11,4678
3,11,4806
4,11,606
5,11,14
6,11,35
7,11,135
8,11,0
9,11,0
10,11,104
11,11,2452
