x-idx,y-idx,value
0,0,1123
1,0,1827
2,0,677
3,0,0
4,0,0
5,0,0
6,0,0
7,0,417
8,0,25
9,0,0
10,0,0
11,0,0
0,1,2056
1,1,2467
2,1,1684
3,1,196
4,1,0
5,1,0
6,1,0
7,1,370
8,1,80
9,1,0
10,1,0
11,1,0
0,2,3770
1,2,4526
2,2,3832
3,2,1936
4,2,0
5,2,0
6,2,0
7,2,0
8,2,0
9,2,0
10,2,0
11,2,0
0,3,5630
1,3,7371
2,3,6933
3,3,5847
4,3,3891
5,3,1060
6,3,0
7,3,0
8,3,0
9,3,0
10,3,0
11,3,0
0,4,6620
1,4,8519
2,4,8639
3,4,7704
4,4,6289
5,4,3482
6,4,0
7,4,0
8,4,0
9,4,0
10,4,0
11,4,0
0,5,6442
1,5,8377
2,5,9019
3,5,8943
4,5,8438
5,5,6708
6,5,3243
7,5,0
8,5,0
9,5,0
10,5,0
11,5,0
0,6,4869
1,6,8129
2,6,8743
3,6,8793
4,6,7834
5,6,5405
6,6,1482
7,6,0
8,6,0
9,6,0
10,6,0
11,6,0
0,7,1818
1,7,5641
2,7,7527
3,7,7949
4,7,6520
5,7,5032
6,7,1010
7,7,0
8,7,0
9,7,0
10,7,0
11,7,0
0,8,0
1,8,2852
2,8,4794
3,8,5302
4,8,4032
5,8,279
6,8,0
7,8,0
8,8,0
9,8,0
10,8,0
11,8,0
0,9,0
1,9,0
2,9,0
3,9,357
4,9,0
5,9,0
6,9,0
7,9,0
8,9,0
9,9,0
10,9,0
11,9,0
0,10,0
1,10,0
2,10,0
3,10,0
4,10,0
5,10,0
6,10,0
7,10,0
8,10,0
9,10,0
10,10,0
11,10,0
0,11,0
1,11,0
2,11,0
3,11,0
4,11,0
5,11,0
6,11,0
7,11,0
8,11,0
9,11,0
10,11,0
11,11,0
