x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,1615
4,0,3782
5,0,7195
6,0,8713
7,0,8305
8,0,6566
9,0,3180
10,0,0
11,0,0
0,1,0
1,1,0
2,1,0
3,1,1462
4,1,4155
5,1,6400
6,1,9158
7,1,8899
8,1,7965
9,1,5230
10,1,435
11,1,0
0,2,0
1,2,0
2,2,0
3,2,1682
4,2,5037
5,2,7437
6,2,9021
7,2,8701
8,2,7565
9,2,4636
10,2,0
11,2,0
0,3,0
1,3,0
2,3,0
3,3,0
4,3,3040
5,3,6732
6,3,8358
7,3,8466
8,3,7109
9,3,4157
10,3,0
11,3,0
0,4,0
1,4,0
2,4,0
3,4,0
4,4,0
5,4,4709
6,4,6050
7,4,6202
8,4,4246
9,4,0
10,4,0
11,4,0
0,5,0
1,5,0
2,5,0
3,5,0
4,5,0
5,5,0
6,5,874
7,5,1887
8,5,52
9,5,0
10,5,0
11,5,0
0,6,0
1,6,0
2,6,0
3,6,0
4,6,0
5,6,0
6,6,0
7,6,0
8,6,0
9,6,0
10,6,0
11,6,0
0,7,0
1,7,0
2,7,0
3,7,0
4,7,0
5,7,0
6,7,0
7,7,0
8,7,0
9,7,0
10,7,0
11,7,0
0,8,0
1,8,0
2,8,0
3,8,0
4,8,0
5,8,0
6,8,0
7,8,0
8,8,0
9,8,0
10,8,0
11,8,0
0,9,0
1,9,0
2,9,0
3,9,0
4,9,0
5,9,0
6,9,0
7,9,0
8,9,0
9,9,0
10,9,0
11,9,0
0,10,0
1,10,0
2,10,0
3,10,0
4,10,0
5,10,0
6,10,0
7,10,0
8,10,0
9,10,0
10,10,0
11,10,0
0,11,0
1,11,0
2,11,0
3,11,0
4,11,0
5,11,0
6,11,0
7,11,0
8,11,0
9,11,0
10,11,0
11,11,0
