x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,1362
4,0,3375
5,0,4174
6,0,4266
7,0,3773
8,0,2247
9,0,0
10,0,0
11,0,0
0,1,0
1,1,0
2,1,1247
3,1,4512
4,1,6712
5,1,7531
6,1,8097
7,1,7797
8,1,6823
9,1,4600
10,1,1597
11,1,0
0,2,0
1,2,0
2,2,4355
3,2,7435
4,2,8686
5,2,9128
6,2,9212
7,2,8887
8,2,8531
9,2,6816
10,2,3591
11,2,0
0,3,0
1,3,0
2,3,5166
3,3,8340
4,3,9283
5,3,9645
6,3,9722
7,3,9718
8,3,9326
9,3,8425
10,3,6044
11,3,2138
0,4,376
1,4,1309
2,4,6927
3,4,8929
4,4,9641
5,4,9955
6,4,9667
7,4,9942
8,4,9626
9,4,8538
10,4,6594
11,4,3226
0,5,918
1,5,332
2,5,5076
3,5,8505
4,5,9487
5,5,9784
6,5,9393
7,5,9375
8,5,9355
9,5,9068
10,5,7403
11,5,3689
0,6,2225
1,6,688
2,6,5379
3,6,8466
4,6,9053
5,6,8597
6,6,8506
7,6,8513
8,6,8613
9,6,8251
10,6,6522
11,6,3676
0,7,3627
1,7,593
2,7,2154
3,7,7145
4,7,7509
5,7,7839
6,7,7739
7,7,7590
8,7,7819
9,7,7420
10,7,5995
11,7,3345
0,8,3496
1,8,2463
2,8,1873
3,8,5882
4,8,6411
5,8,6304
6,8,6156
7,8,6453
8,8,6784
9,8,6022
10,8,3565
11,8,3014
0,9,3177
1,9,3609
2,9,2879
3,9,2310
4,9,3387
5,9,4248
6,9,4561
7,9,4879
8,9,5088
9,9,3752
10,9,1440
11,9,2304
0,10,2850
1,10,3901
2,10,4490
3,10,1764
4,10,573
5,10,536
6,10,1175
7,10,1472
8,10,571
9,10,0
10,10,24
11,10,2175
0,11,2153
1,11,3256
2,11,4893
3,11,5027
4,11,832
5,11,224
6,11,188
7,11,322
8,11,0
9,11,0
10,11,403
11,11,2831
