x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,0
7,1,0
8,1,0
9,1,0
10,1,0
11,1,0
0,2,0
1,2,0
2,2,0
3,2,0
4,2,0
5,2,0
6,2,0
7,2,1591
8,2,3643
9,2,3504
10,2,2919
11,2,1656
0,3,0
1,3,0
2,3,0
3,3,0
4,3,0
5,3,0
6,3,0
7,3,3579
8,3,6180
9,3,6610
10,3,5735
11,3,4509
0,4,0
1,4,0
2,4,0
3,4,0
4,4,0
5,4,0
6,4,0
7,4,5793
8,4,7780
9,4,8193
10,4,7854
11,4,7795
0,5,0
1,5,0
2,5,0
3,5,0
4,5,0
5,5,0
6,5,0
7,5,4326
8,5,7766
9,5,8409
10,5,8250
11,5,8238
0,6,0
1,6,0
2,6,0
3,6,0
4,6,0
5,6,0
6,6,0
7,6,2526
8,6,4933
9,6,5418
10,6,5133
11,6,5048
0,7,0
1,7,0
2,7,0
3,7,0
4,7,0
5,7,643
6,7,237
7,7,0
8,7,681
9,7,2399
10,7,2767
11,7,2130
0,8,0
1,8,0
2,8,0
3,8,0
4,8,0
5,8,1182
6,8,1608
7,8,0
8,8,85
9,8,80
10,8,295
11,8,76
0,9,0
1,9,0
2,9,0
3,9,0
4,9,0
5,9,0
6,9,1517
7,9,1749
8,9,0
9,9,349
10,9,0
11,9,0
0,10,0
1,10,0
2,10,0
3,10,0
4,10,0
5,10,0
6,10,725
7,10,1534
8,10,828
9,10,0
10,10,121
11,10,0
0,11,0
1,11,0
2,11,0
3,11,0
4,11,0
5,11,0
6,11,0
7,11,0
8,11,4
9,11,0
10,11,0
11,11,0
