x-idx,y-idx,value
0,0,0
1,0,0
2,0,332
3,0,1130
4,0,1582
5,0,1978
6,0,1959
7,0,0
8,0,0
9,0,0
10,0,1267
11,0,3032
0,1,0
1,1,0
2,1,7
3,1,623
4,1,1022
5,1,2318
6,1,3431
7,1,693
8,1,0
9,1,0
10,1,1070
11,1,3344
0,2,0
1,2,0
2,2,16
3,2,257
4,2,1312
5,2,3651
6,2,5488
7,2,3266
8,2,0
9,2,0
10,2,1105
11,2,3374
0,3,0
1,3,0
2,3,0
3,3,539
4,3,2499
5,3,4443
6,3,7432
7,3,6914
8,3,4056
9,3,438
10,3,1216
11,3,3180
0,4,0
1,4,0
2,4,0
3,4,2399
4,4,4529
5,4,6142
6,4,8635
7,4,7995
8,4,5942
9,4,2677
10,4,1213
11,4,1606
0,5,0
1,5,0
2,5,0
3,5,1614
4,5,5297
5,5,7062
6,5,9183
7,5,8647
8,5,7708
9,5,4583
10,5,1281
11,5,1207
0,6,0
1,6,0
2,6,0
3,6,1324
4,6,6332
5,6,8450
6,6,8953
7,6,8632
8,6,7091
9,6,3777
10,6,601
11,6,610
0,7,0
1,7,0
2,7,0
3,7,0
4,7,1894
5,7,6234
6,7,7852
7,7,7949
8,7,6504
9,7,3191
10,7,0
11,7,74
0,8,0
1,8,0
2,8,0
3,8,0
4,8,0
5,8,3207
6,8,5510
7,8,5140
8,8,2396
9,8,0
10,8,0
11,8,0
0,9,0
1,9,0
2,9,0
3,9,0
4,9,0
5,9,0
6,9,0
7,9,0
8,9,0
9,9,0
10,9,0
11,9,0
0,10,0
1,10,0
2,10,0
3,10,0
4,10,0
5,10,0
6,10,0
7,10,0
8,10,0
9,10,0
10,10,0
11,10,0
0,11,0
1,11,0
2,11,0
3,11,0
4,11,0
5,11,0
6,11,0
7,11,0
8,11,0
9,11,0
10,11,0
11,11,0
