x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,0
7,1,0
8,1,0
9,1,0
10,1,0
11,1,0
0,2,0
1,2,0
2,2,0
3,2,0
4,2,0
5,2,0
6,2,0
7,2,1756
8,2,3758
9,2,3613
10,2,2990
11,2,1730
0,3,0
1,3,0
2,3,0
3,3,0
4,3,0
5,3,0
6,3,0
7,3,3581
8,3,6230
9,3,6730
10,3,5852
11,3,4704
0,4,0
1,4,0
2,4,0
3,4,0
4,4,0
5,4,0
6,4,0
7,4,5853
8,4,7831
9,4,8209
10,4,7893
11,4,7857
0,5,0
1,5,0
2,5,0
3,5,0
4,5,0
5,5,0
6,5,0
7,5,4327
8,5,7820
9,5,8456
10,5,8283
11,5,8277
0,6,0
1,6,0
2,6,0
3,6,0
4,6,0
5,6,0
6,6,0
7,6,2440
8,6,4856
9,6,5352
10,6,5039
11,6,5026
0,7,0
1,7,0
2,7,0
3,7,0
4,7,0
5,7,612
6,7,115
7,7,0
8,7,682
9,7,2330
10,7,2718
11,7,2026
0,8,0
1,8,0
2,8,0
3,8,0
4,8,0
5,8,1166
6,8,1580
7,8,0
8,8,103
9,8,82
10,8,295
11,8,70
0,9,0
1,9,0
2,9,0
3,9,0
4,9,0
5,9,0
6,9,1513
7,9,1817
8,9,0
9,9,444
10,9,31
11,9,13
0,10,0
1,10,0
2,10,0
3,10,0
4,10,0
5,10,0
6,10,739
7,10,1538
8,10,1001
9,10,0
10,10,82
11,10,0
0,11,0
1,11,0
2,11,0
3,11,0
4,11,0
5,11,0
6,11,0
7,11,0
8,11,9
9,11,10
10,11,0
11,11,0
