x-idx,y-idx,value
0,0,0
1,0,37
2,0,795
3,0,1420
4,0,1917
5,0,2235
6,0,2222
7,0,0
8,0,0
9,0,237
10,0,1825
11,0,3296
0,1,0
1,1,0
2,1,448
3,1,953
4,1,1264
5,1,2852
6,1,4037
7,1,937
8,1,0
9,1,0
10,1,1327
11,1,3465
0,2,0
1,2,0
2,2,310
3,2,427
4,2,1756
5,2,4008
6,2,5871
7,2,3395
8,2,0
9,2,230
10,2,1397
11,2,3393
0,3,0
1,3,0
2,3,18
3,3,1062
4,3,2838
5,3,4651
6,3,7843
7,3,7322
8,3,4243
9,3,504
10,3,1454
11,3,3431
0,4,0
1,4,0
2,4,0
3,4,2856
4,4,4874
5,4,6339
6,4,8890
7,4,8307
8,4,6412
9,4,2922
10,4,1455
11,4,1913
0,5,0
1,5,0
2,5,0
3,5,2236
4,5,5710
5,5,7230
6,5,9371
7,5,8934
8,5,8018
9,5,5031
10,5,1537
11,5,1519
0,6,0
1,6,0
2,6,0
3,6,1728
4,6,6739
5,6,8651
6,6,9139
7,6,8835
8,6,7478
9,6,4283
10,6,978
11,6,948
0,7,0
1,7,0
2,7,0
3,7,0
4,7,2477
5,7,6736
6,7,8276
7,7,8405
8,7,6962
9,7,3684
10,7,281
11,7,257
0,8,0
1,8,0
2,8,0
3,8,0
4,8,0
5,8,3842
6,8,6007
7,8,5596
8,8,2984
9,8,0
10,8,0
11,8,0
0,9,0
1,9,0
2,9,0
3,9,0
4,9,0
5,9,0
6,9,0
7,9,97
8,9,0
9,9,0
10,9,0
11,9,0
0,10,0
1,10,0
2,10,0
3,10,0
4,10,0
5,10,0
6,10,0
7,10,0
8,10,0
9,10,0
10,10,0
11,10,0
0,11,0
1,11,0
2,11,0
3,11,0
4,11,0
5,11,0
6,11,0
7,11,0
8,11,0
9,11,0
10,11,0
11,11,0
