x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,21
9,0,188
10,0,228
11,0,180
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,95
7,1,390
8,1,727
9,1,904
10,1,1000
11,1,877
0,2,0
1,2,0
2,2,0
3,2,0
4,2,0
5,2,100
6,2,613
7,2,2040
8,2,1911
9,2,1395
10,2,1378
11,2,1382
0,3,0
1,3,0
2,3,0
3,3,0
4,3,0
5,3,367
6,3,903
7,3,2435
8,3,3439
9,3,3076
10,3,2673
11,3,2429
0,4,0
1,4,0
2,4,0
3,4,0
4,4,0
5,4,925
6,4,1743
7,4,2188
8,4,3896
9,4,4579
10,4,4056
11,4,3967
0,5,0
1,5,0
2,5,0
3,5,0
4,5,488
5,5,2283
6,5,3222
7,5,2814
8,5,2524
9,5,3062
10,5,4140
11,5,4576
0,6,0
1,6,0
2,6,0
3,6,887
4,6,4291
5,6,5879
6,6,6287
7,6,5215
8,6,3188
9,6,1752
10,6,1038
11,6,1353
0,7,0
1,7,0
2,7,0
3,7,2040
4,7,5710
5,7,7631
6,7,8255
7,7,7614
8,7,4984
9,7,982
10,7,0
11,7,0
0,8,0
1,8,0
2,8,0
3,8,3845
4,8,6978
5,8,8774
6,8,9026
7,8,8004
8,8,5355
9,8,1834
10,8,0
11,8,0
0,9,0
1,9,0
2,9,0
3,9,1951
4,9,6712
5,9,8689
6,9,9257
7,9,9049
8,9,7427
9,9,3935
10,9,829
11,9,1175
0,10,0
1,10,0
2,10,0
3,10,678
4,10,6065
5,10,8644
6,10,9056
7,10,8580
8,10,6867
9,10,3921
10,10,1880
11,10,1128
0,11,0
1,11,0
2,11,0
3,11,0
4,11,2347
5,11,6192
6,11,8097
7,11,7708
8,11,6065
9,11,3790
10,11,1064
11,11,913
