x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,0
7,1,0
8,1,0
9,1,0
10,1,0
11,1,0
0,2,0
1,2,0
2,2,0
3,2,0
4,2,0
5,2,0
6,2,0
7,2,1642
8,2,3620
9,2,3555
10,2,2864
11,2,1754
0,3,0
1,3,0
2,3,0
3,3,0
4,3,0
5,3,0
6,3,0
7,3,3365
8,3,5336
9,3,6207
10,3,5938
11,3,4703
0,4,0
1,4,0
2,4,0
3,4,0
4,4,0
5,4,0
6,4,0
7,4,5751
8,4,7714
9,4,8154
10,4,7849
11,4,7691
0,5,0
1,5,0
2,5,0
3,5,0
4,5,0
5,5,0
6,5,0
7,5,4138
8,5,7733
9,5,8411
10,5,8246
11,5,8173
0,6,0
1,6,0
2,6,0
3,6,0
4,6,0
5,6,0
6,6,0
7,6,2458
8,6,5097
9,6,5579
10,6,5287
11,6,5292
0,7,0
1,7,0
2,7,0
3,7,0
4,7,0
5,7,419
6,7,5
7,7,0
8,7,831
9,7,2458
10,7,2838
11,7,2147
0,8,0
1,8,0
2,8,0
3,8,0
4,8,0
5,8,143
6,8,908
7,8,0
8,8,181
9,8,222
10,8,420
11,8,149
0,9,0
1,9,0
2,9,0
3,9,0
4,9,0
5,9,0
6,9,1401
7,9,1622
8,9,0
9,9,268
10,9,161
11,9,178
0,10,0
1,10,0
2,10,0
3,10,0
4,10,0
5,10,0
6,10,641
7,10,1449
8,10,908
9,10,0
10,10,62
11,10,0
0,11,0
1,11,0
2,11,0
3,11,0
4,11,0
5,11,0
6,11,0
7,11,0
8,11,4
9,11,5
10,11,0
11,11,0
