x-idx,y-idx,value
0,0,6552
1,0,7953
2,0,8271
3,0,8422
4,0,8306
5,0,8513
6,0,8540
7,0,8418
8,0,8031
9,0,7651
10,0,7459
11,0,7152
0,1,7026
1,1,8232
2,1,8666
3,1,8743
4,1,8777
5,1,8829
6,1,8176
7,1,8807
8,1,8393
9,1,7752
10,1,6834
11,1,7177
0,2,7043
1,2,8422
2,2,8788
3,2,8920
4,2,8853
5,2,8738
6,2,8785
7,2,8830
8,2,8286
9,2,7150
10,2,6800
11,2,6905
0,3,7098
1,3,8176
2,3,8623
3,3,8821
4,3,8254
5,3,8828
6,3,8650
7,3,8604
8,3,7421
9,3,7152
10,3,7241
11,3,7576
0,4,6741
1,4,8254
2,4,8700
3,4,8778
4,4,8659
5,4,8004
6,4,8438
7,4,8469
8,4,8191
9,4,8050
10,4,7894
11,4,8141
0,5,6626
1,5,8030
2,5,8426
3,5,8660
4,5,8710
5,5,7861
6,5,6970
7,5,7851
8,5,7377
9,5,6533
10,5,6121
11,5,7069
0,6,6457
1,6,8219
2,6,8615
3,6,8713
4,6,8645
5,6,6993
6,6,5728
7,6,6100
8,6,5144
9,6,4434
10,6,3794
11,6,4116
0,7,6660
1,7,8116
2,7,8519
3,7,8701
4,7,8436
5,7,7706
6,7,4845
7,7,5852
8,7,4389
9,7,3121
10,7,2217
11,7,1995
0,8,6823
1,8,8404
2,8,8673
3,8,8666
4,8,7994
5,8,4563
6,8,5987
7,8,5624
8,8,4101
9,8,2739
10,8,1837
11,8,1567
0,9,6648
1,9,8148
2,9,8410
3,9,8642
4,9,6078
5,9,5478
6,9,6818
7,9,7352
8,9,5428
9,9,4097
10,9,2965
11,9,2410
0,10,5189
1,10,7754
2,10,8016
3,10,6957
4,10,6738
5,10,7079
6,10,8121
7,10,7746
8,10,6608
9,10,4970
10,10,4227
11,10,3794
0,11,2801
1,11,6371
2,11,7093
3,11,7127
4,11,7048
5,11,6932
6,11,6977
7,11,7111
8,11,7140
9,11,6153
10,11,5875
11,11,5289
