x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,11
7,1,0
8,1,0
9,1,0
10,1,0
11,1,0
0,2,0
1,2,0
2,2,0
3,2,0
4,2,64
5,2,2829
6,2,4141
7,2,2477
8,2,356
9,2,0
10,2,0
11,2,0
0,3,0
1,3,0
2,3,0
3,3,0
4,3,2887
5,3,6454
6,3,7082
7,3,6483
8,3,3812
9,3,489
10,3,0
11,3,0
0,4,0
1,4,0
2,4,0
3,4,2327
4,4,6335
5,4,7895
6,4,8139
7,4,7417
8,4,5121
9,4,1553
10,4,0
11,4,0
0,5,1
1,5,0
2,5,0
3,5,1199
4,5,5649
5,5,7366
6,5,7320
7,5,6960
8,5,6168
9,5,3159
10,5,0
11,5,0
0,6,369
1,6,56
2,6,0
3,6,0
4,6,4159
5,6,5600
6,6,5796
7,6,5666
8,6,4369
9,6,2054
10,6,92
11,6,38
0,7,786
1,7,790
2,7,0
3,7,0
4,7,1822
5,7,3024
6,7,3799
7,7,3695
8,7,3080
9,7,1847
10,7,526
11,7,325
0,8,1085
1,8,1026
2,8,0
3,8,0
4,8,1736
5,8,1754
6,8,2233
7,8,2000
8,8,1519
9,8,1099
10,8,563
11,8,445
0,9,1211
1,9,1291
2,9,0
3,9,0
4,9,3360
5,9,3926
6,9,3021
7,9,1979
8,9,1862
9,9,1339
10,9,1820
11,9,307
0,10,1189
1,10,1040
2,10,0
3,10,520
4,10,3579
5,10,4043
6,10,3925
7,10,3268
8,10,2324
9,10,2056
10,10,1245
11,10,0
0,11,1018
1,11,1072
2,11,0
3,11,0
4,11,2946
5,11,3592
6,11,3682
7,11,3070
8,11,2013
9,11,1052
10,11,4
11,11,0
