x-idx,y-idx,value
0,0,2142
1,0,5436
2,0,5849
3,0,6299
4,0,7023
5,0,7943
6,0,7962
7,0,7955
8,0,8044
9,0,8099
10,0,8174
11,0,7930
0,1,1655
1,1,5042
2,1,5512
3,1,5965
4,1,6520
5,1,7577
6,1,7546
7,1,8183
8,1,8243
9,1,8319
10,1,8269
11,1,8254
0,2,1563
1,2,5025
2,2,5406
3,2,5896
4,2,6503
5,2,7748
6,2,8122
7,2,8173
8,2,8027
9,2,7606
10,2,7396
11,2,7878
0,3,2479
1,3,5502
2,3,5789
3,3,6236
4,3,6315
5,3,8042
6,3,7937
7,3,7857
8,3,7565
9,3,7317
10,3,7282
11,3,7631
0,4,3173
1,4,7358
2,4,7933
3,4,8008
4,4,7912
5,4,7786
6,4,7781
7,4,7798
8,4,7487
9,4,7388
10,4,7294
11,4,7744
0,5,3176
1,5,7089
2,5,7681
3,5,7935
4,5,7941
5,5,7899
6,5,7969
7,5,7739
8,5,7838
9,5,7491
10,5,7245
11,5,7592
0,6,3178
1,6,7388
2,6,7814
3,6,8006
4,6,7985
5,6,7846
6,6,7804
7,6,7899
8,6,7901
9,6,7678
10,6,7389
11,6,7616
0,7,3999
1,7,6337
2,7,6737
3,7,7369
4,7,7694
5,7,7868
6,7,7833
7,7,7901
8,7,7945
9,7,7845
10,7,7752
11,7,7540
0,8,4918
1,8,6152
2,8,6468
3,8,6741
4,8,6903
5,8,7911
6,8,6890
7,8,7862
8,8,7813
9,8,7872
10,8,8002
11,8,7561
0,9,5446
1,9,6686
2,9,6784
3,9,7151
4,9,7345
5,9,7735
6,9,7800
7,9,7833
8,9,7826
9,9,7772
10,9,7944
11,9,7771
0,10,3236
1,10,6932
2,10,7330
3,10,7360
4,10,7303
5,10,7253
6,10,7302
7,10,7300
8,10,7437
9,10,7427
10,10,7608
11,10,6589
0,11,2751
1,11,3576
2,11,6052
3,11,6027
4,11,5807
5,11,5582
6,11,5724
7,11,5778
8,11,6131
9,11,6488
10,11,6753
11,11,5760
