x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,619
4,0,2333
5,0,3867
6,0,4074
7,0,3677
8,0,2309
9,0,299
10,0,0
11,0,0
0,1,0
1,1,0
2,1,394
3,1,4137
4,1,6760
5,1,7704
6,1,7263
7,1,7800
8,1,7000
9,1,4921
10,1,1642
11,1,0
0,2,0
1,2,0
2,2,3492
3,2,7230
4,2,8704
5,2,9023
6,2,9297
7,2,9123
8,2,8487
9,2,6615
10,2,3545
11,2,0
0,3,0
1,3,0
2,3,4640
3,3,8246
4,3,8767
5,3,9720
6,3,9826
7,3,9715
8,3,9052
9,3,7988
10,3,5988
11,3,2490
0,4,491
1,4,325
2,4,6678
3,4,8955
4,4,9552
5,4,9845
6,4,9976
7,4,9662
8,4,9186
9,4,8473
10,4,6406
11,4,3634
0,5,687
1,5,58
2,5,4317
3,5,8517
4,5,9492
5,5,9531
6,5,9330
7,5,9176
8,5,9030
9,5,8509
10,5,7206
11,5,3715
0,6,2285
1,6,309
2,6,4934
3,6,8388
4,6,8947
5,6,8531
6,6,8299
7,6,8394
8,6,8413
9,6,7899
10,6,6073
11,6,3506
0,7,3461
1,7,578
2,7,1857
3,7,7044
4,7,7602
5,7,7607
6,7,7314
7,7,7356
8,7,7581
9,7,7245
10,7,5786
11,7,3193
0,8,3201
1,8,3084
2,8,1622
3,8,5434
4,8,5925
5,8,6004
6,8,5961
7,8,6190
8,8,6491
9,8,5805
10,8,3494
11,8,2902
0,9,3012
1,9,3406
2,9,3041
3,9,2155
4,9,2881
5,9,3822
6,9,4313
7,9,4613
8,9,4827
9,9,3886
10,9,1323
11,9,2026
0,10,2582
1,10,3553
2,10,4361
3,10,1666
4,10,393
5,10,212
6,10,857
7,10,894
8,10,194
9,10,0
10,10,0
11,10,2099
0,11,1863
1,11,2857
2,11,4813
3,11,4882
4,11,755
5,11,9
6,11,0
7,11,74
8,11,0
9,11,0
10,11,0
11,11,2365
