x-idx,y-idx,value
0,0,943
1,0,1745
2,0,930
3,0,344
4,0,0
5,0,0
6,0,0
7,0,657
8,0,390
9,0,172
10,0,66
11,0,0
0,1,1885
1,1,2519
2,1,1769
3,1,309
4,1,0
5,1,0
6,1,0
7,1,303
8,1,395
9,1,254
10,1,128
11,1,77
0,2,3423
1,2,4483
2,2,3868
3,2,2140
4,2,34
5,2,0
6,2,0
7,2,163
8,2,152
9,2,0
10,2,4
11,2,87
0,3,5603
1,3,7443
2,3,6961
3,3,5984
4,3,3984
5,3,788
6,3,0
7,3,0
8,3,0
9,3,0
10,3,0
11,3,0
0,4,6435
1,4,8569
2,4,8706
3,4,7956
4,4,6409
5,4,3074
6,4,0
7,4,0
8,4,0
9,4,0
10,4,0
11,4,0
0,5,6237
1,5,8418
2,5,9004
3,5,9089
4,5,8585
5,5,6132
6,5,2505
7,5,0
8,5,0
9,5,0
10,5,0
11,5,0
0,6,4489
1,6,8236
2,6,8984
3,6,8974
4,6,8286
5,6,5236
6,6,967
7,6,0
8,6,0
9,6,0
10,6,0
11,6,0
0,7,1214
1,7,5628
2,7,7625
3,7,8108
4,7,7153
5,7,4996
6,7,298
7,7,0
8,7,0
9,7,0
10,7,0
11,7,0
0,8,0
1,8,2238
2,8,4734
3,8,5364
4,8,4158
5,8,108
6,8,0
7,8,0
8,8,0
9,8,0
10,8,0
11,8,0
0,9,0
1,9,0
2,9,0
3,9,293
4,9,0
5,9,0
6,9,0
7,9,0
8,9,0
9,9,0
10,9,0
11,9,0
0,10,0
1,10,0
2,10,0
3,10,0
4,10,0
5,10,0
6,10,0
7,10,0
8,10,0
9,10,0
10,10,0
11,10,0
0,11,0
1,11,0
2,11,0
3,11,0
4,11,0
5,11,0
6,11,0
7,11,0
8,11,0
9,11,0
10,11,0
11,11,0
