x-idx,y-idx,value
0,0,0
1,0,3
2,0,367
3,0,1049
4,0,1601
5,0,1968
6,0,1942
7,0,0
8,0,0
9,0,76
10,0,1385
11,0,3287
0,1,0
1,1,0
2,1,154
3,1,642
4,1,1015
5,1,2451
6,1,3600
7,1,720
8,1,0
9,1,0
10,1,1031
11,1,3510
0,2,0
1,2,0
2,2,99
3,2,282
4,2,1394
5,2,3726
6,2,5594
7,2,3081
8,2,0
9,2,0
10,2,652
11,2,3373
0,3,0
1,3,0
2,3,3
3,3,649
4,3,2542
5,3,4457
6,3,7537
7,3,7053
8,3,3838
9,3,341
10,3,515
11,3,3197
0,4,0
1,4,0
2,4,0
3,4,2443
4,4,4564
5,4,6135
6,4,8673
7,4,8059
8,4,6043
9,4,2475
10,4,1163
11,4,1594
0,5,0
1,5,0
2,5,0
3,5,1713
4,5,5333
5,5,6324
6,5,7503
7,5,8719
8,5,7760
9,5,4631
10,5,1217
11,5,1156
0,6,0
1,6,0
2,6,0
3,6,1396
4,6,6333
5,6,6908
6,6,6171
7,6,8693
8,6,7166
9,6,3760
10,6,541
11,6,607
0,7,0
1,7,0
2,7,0
3,7,0
4,7,2005
5,7,5372
6,7,4167
7,7,6660
8,7,6606
9,7,3144
10,7,100
11,7,94
0,8,0
1,8,0
2,8,0
3,8,0
4,8,0
5,8,104
6,8,2819
7,8,4867
8,8,2422
9,8,0
10,8,0
11,8,0
0,9,0
1,9,0
2,9,0
3,9,0
4,9,0
5,9,0
6,9,0
7,9,36
8,9,0
9,9,0
10,9,0
11,9,0
0,10,0
1,10,0
2,10,0
3,10,0
4,10,0
5,10,0
6,10,0
7,10,0
8,10,0
9,10,0
10,10,0
11,10,0
0,11,0
1,11,0
2,11,0
3,11,0
4,11,0
5,11,0
6,11,0
7,11,0
8,11,0
9,11,0
10,11,0
11,11,0
