x-idx,y-idx,value
0,0,6361
1,0,7833
2,0,8210
3,0,8346
4,0,8222
5,0,8420
6,0,8468
7,0,8409
8,0,8538
9,0,8105
10,0,7843
11,0,7647
0,1,6853
1,1,8090
2,1,8579
3,1,8563
4,1,8615
5,1,8658
6,1,8005
7,1,8643
8,1,8788
9,1,8202
10,1,7849
11,1,7552
0,2,6854
1,2,8324
2,2,8617
3,2,8739
4,2,8670
5,2,8578
6,2,8630
7,2,8649
8,2,8567
9,2,7760
10,2,7238
11,2,7287
0,3,6891
1,3,8049
2,3,8531
3,3,8608
4,3,8040
5,3,8634
6,3,8500
7,3,8456
8,3,8046
9,3,7873
10,3,7841
11,3,8037
0,4,6586
1,4,8105
2,4,8618
3,4,8645
4,4,8541
5,4,8462
6,4,8373
7,4,8353
8,4,8045
9,4,7860
10,4,7780
11,4,8152
0,5,6408
1,5,7908
2,5,8311
3,5,8595
4,5,8585
5,5,8476
6,5,8548
7,5,8326
8,5,8300
9,5,6873
10,5,6305
11,5,7445
0,6,6159
1,6,8067
2,6,8471
3,6,8551
4,6,8497
5,6,8415
6,6,8392
7,6,6545
8,6,5779
9,6,5302
10,6,4485
11,6,4729
0,7,6389
1,7,7958
2,7,8367
3,7,8492
4,7,8227
5,7,8410
6,7,8428
7,7,6347
8,7,5407
9,7,4145
10,7,2829
11,7,2659
0,8,6535
1,8,8234
2,8,8452
3,8,8470
4,8,7959
5,8,8462
6,8,8477
7,8,6295
8,8,5308
9,8,3574
10,8,2411
11,8,2042
0,9,6328
1,9,7977
2,9,8240
3,9,8445
4,9,8199
5,9,8314
6,9,8345
7,9,8400
8,9,6254
9,9,5307
10,9,3685
11,9,3197
0,10,3648
1,10,7531
2,10,7907
3,10,7971
4,10,7929
5,10,7879
6,10,7847
7,10,7937
8,10,8106
9,10,5884
10,10,5260
11,10,4833
0,11,2613
1,11,5925
2,11,6752
3,11,6784
4,11,6665
5,11,6546
6,11,6575
7,11,6695
8,11,6947
9,11,7196
10,11,7458
11,11,6466
