x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,34
8,0,227
9,0,387
10,0,452
11,0,403
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,319
7,1,576
8,1,948
9,1,1119
10,1,1196
11,1,1046
0,2,0
1,2,0
2,2,0
3,2,0
4,2,22
5,2,327
6,2,1415
7,2,2308
8,2,2362
9,2,1889
10,2,1794
11,2,1613
0,3,0
1,3,0
2,3,0
3,3,0
4,3,0
5,3,722
6,3,1280
7,3,3243
8,3,3803
9,3,3392
10,3,3002
11,3,2832
0,4,0
1,4,0
2,4,0
3,4,0
4,4,219
5,4,1577
6,4,2117
7,4,2492
8,4,4599
9,4,4979
10,4,4387
11,4,4394
0,5,0
1,5,0
2,5,0
3,5,0
4,5,1332
5,5,3221
6,5,4249
7,5,3586
8,5,3092
9,5,3823
10,5,4576
11,5,5033
0,6,0
1,6,0
2,6,0
3,6,1608
4,6,4866
5,6,6315
6,6,6793
7,6,5741
8,6,3915
9,6,2018
10,6,1222
11,6,1762
0,7,0
1,7,0
2,7,0
3,7,2392
4,7,6004
5,7,7991
6,7,8569
7,7,7911
8,7,5448
9,7,1614
10,7,0
11,7,0
0,8,0
1,8,0
2,8,0
3,8,4154
4,8,7314
5,8,9018
6,8,9185
7,8,8150
8,8,5757
9,8,2299
10,8,0
11,8,0
0,9,0
1,9,0
2,9,0
3,9,2222
4,9,7111
5,9,8934
6,9,9491
7,9,9205
8,9,7591
9,9,4214
10,9,1216
11,9,1117
0,10,0
1,10,0
2,10,0
3,10,1103
4,10,6430
5,10,8823
6,10,9260
7,10,8827
8,10,7052
9,10,4090
10,10,2541
11,10,1474
0,11,0
1,11,66
2,11,0
3,11,0
4,11,2664
5,11,6642
6,11,8388
7,11,8108
8,11,6376
9,11,4178
10,11,2034
11,11,1357
