x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,499
4,0,2410
5,0,3611
6,0,3732
7,0,3413
8,0,2143
9,0,308
10,0,0
11,0,0
0,1,0
1,1,0
2,1,382
3,1,3716
4,1,6431
5,1,7453
6,1,7111
7,1,7650
8,1,6722
9,1,4611
10,1,1550
11,1,0
0,2,0
1,2,0
2,2,3278
3,2,7015
4,2,8534
5,2,8998
6,2,9171
7,2,9080
8,2,8295
9,2,5343
10,2,2780
11,2,21
0,3,44
1,3,0
2,3,4149
3,3,8043
4,3,8665
5,3,9649
6,3,9750
7,3,9635
8,3,8125
9,3,6993
10,3,5098
11,3,2307
0,4,386
1,4,378
2,4,6076
3,4,8760
4,4,9405
5,4,9206
6,4,9846
7,4,9651
8,4,9129
9,4,8360
10,4,6257
11,4,3418
0,5,658
1,5,123
2,5,3960
3,5,8352
4,5,9367
5,5,8840
6,5,8340
7,5,9186
8,5,9101
9,5,8528
10,5,7100
11,5,3545
0,6,2354
1,6,309
2,6,4385
3,6,8203
4,6,8938
5,6,7053
6,6,7004
7,6,8424
8,6,8432
9,6,7977
10,6,5952
11,6,3389
0,7,3407
1,7,626
2,7,1589
3,7,6498
4,7,7521
5,7,6647
6,7,5684
7,7,7397
8,7,7573
9,7,7189
10,7,5800
11,7,3126
0,8,3378
1,8,2906
2,8,1468
3,8,4797
4,8,5491
5,8,4500
6,8,5423
7,8,6156
8,8,6378
9,8,5676
10,8,3562
11,8,2854
0,9,3173
1,9,3624
2,9,2989
3,9,2043
4,9,1761
5,9,2715
6,9,4020
7,9,4378
8,9,4584
9,9,3334
10,9,1405
11,9,1965
0,10,2722
1,10,3741
2,10,4205
3,10,476
4,10,396
5,10,319
6,10,805
7,10,900
8,10,380
9,10,0
10,10,18
11,10,2018
0,11,1990
1,11,3049
2,11,4793
3,11,4841
4,11,808
5,11,118
6,11,68
7,11,172
8,11,17
9,11,0
10,11,12
11,11,2297
